Commit_ID,Contributor,Date,Message,Files
2992683c8dd68546ac85bd7d475bff9df1578622,Simen Svale Skogsrud,2009-02-08,optimized for size and did some housekeeping,"['gcode.c,motion_control.c,motion_control.h,stepper.c,todo.txt']"
c2981be94a08cde722fa7d209ad260a44b309fd3,Simen Svale Skogsrud,2009-02-09,added code to estimate steps in arc in order to support helical motion,"['geometry.c,geometry.h,motion_control.c,stepper.c,stepper.h']"
8f3a69b37ed30cc1694cb38432579e64d6f0f2a6,Simen Svale Skogsrud,2009-02-09,edit,['motion_control.c']
e257fc195c0853eb48da65c41a7c3fe577ba2a9f,Simen Svale Skogsrud,2009-02-11,support for helical motion,"['gcode.c,gcode.h,motion_control.c,motion_control.h,stepper.c,stepper.h']"
9e6d62e531f63eb62fad076f2a40f94bfa40885a,Simen Svale Skogsrud,2009-02-11,tiny edit that saved a lot of bytes,['gcode.c']
bf38fae67bfe95b10b73e199850479267ffaad78,Simen Svale Skogsrud,2009-02-11,minor edits,['motion_control.c']
356517c6f226f9c522130c851b0dbeeadcf62e5e,Simen Svale Skogsrud,2009-02-11,updated todo,['todo.txt']
2bd984a734fef0e63a4c37f58b7863d5f8558647,Simen Svale Skogsrud,2009-02-15,configurations and adjustments to protocol,"['config.h,gcode.c,motion_control.c,readme.txt,console,proxy,serial_protocol.c']"
ddcdce26402ca9df9e48bfc7e083228a65610a59,Simen Svale Skogsrud,2010-01-04,minor revision,"['.gitignore,config.h,todo.txt']"
2b0e19993d6df97b1408d37204d87d5b1b098439,Simen Svale Skogsrud,2010-01-05,removed support for echoing of steps via serial,"['gcode.c,serial_protocol.c,stepper.c']"
df271c82dadffa63fcbc80f49d2a06eb058d7e83,Simen Svale Skogsrud,2010-01-05,fixed en operator precedence bug with step mask calculations,"['config.h,stepper.c']"
ed400693b3e58373743e00b0e2f1051817605a1b,Simen Svale Skogsrud,2010-01-06,fixed feed rate calculation,"['config.h,motion_control.c']"
960444fb9780d150b7a8277e03d0ec51e626b9cf,Simen Svale Skogsrud,2010-01-06,fixed feed rate calculation,['motion_control.c']
c669a7562c90219028b6f7ec74bf1ce56196f509,Simen Svale Skogsrud,2010-01-06,updated readme,['readme.txt']
65b696f2f9485cb4083a31039f92f1b5d7e65e95,Simen Svale Skogsrud,2010-01-06,added a simple ruby-script to stream gcode and made serial protocol more reprap-like,"['stream,stream.rb,test.gcode,serial_protocol.c']"
6ac3b3f2e608984b9dfabf30c03dda160f30219d,Simen Svale Skogsrud,2010-01-07,added some gcode to test with,"['braid.gcode,zoetrope.gcode,motion_control.c,stream.rb']"
a42c03601d6ee7dc4267fce5293ad53c0500cffa,Simen Svale Skogsrud,2010-02-27,"Fixed a number of bugs caused by using abs() on floats and long ints. Added support for selectively inverting bits of the stepping port. Debugged, optimized and cleaned up timing code for the step-pulses.","['Makefile,config.h,gcode.c,braid_two_decimals.gcode,miller.gcode,geometry.c,main.c,motion_control.c,console,stream.rb,serial_protocol.c,stepper.c,stepper.h,wiring_serial.c']"
551b4ed274c5801ac501575bb00f081c5fb9b7b3,Simen Svale Skogsrud,2010-02-27,fixed a problem with the direction-pins,"['config.h,stepper.c']"
36fd3a9bfbc858997b297983569112dc9e223e68,Simen Svale Skogsrud,2010-03-02,"improved the serial protocol, added some debug pins for a while","['main.c,motion_control.c,serial_protocol.c,stepper.c']"
2be1f473cd5788fec55d6659765e105d0c0916eb,Simen Svale Skogsrud,2010-03-02,first stab at replacing step-buffering with line-buffering,"['config.h,braid_cut2d.gcode,motion_control.c,stepper.c,stepper.h']"
df243d2490f176254f5d3fad79f6bd71926aa883,Simen Svale Skogsrud,2010-03-03,"successfully maintained 30khz, lots of optimization of code and buffering allocation","['gcode.c,motion_control.c,stream.rb,stepper.c,wiring_serial.c']"
49ca861dc03b0782808bea2fb7e6c91289f6f5c0,Simen Svale Skogsrud,2010-03-03,added segmented arc support with configurable segmentation,"['config.h,gcode.c,motion_control.c,stepper.c,stepper.h']"
7e152851cca82ffa59d8d4a9cfa3f0b66f2df92b,Simen Svale Skogsrud,2010-03-03,general clean up after refactoring,"['config.h,main.c,motion_control.c,serial_protocol.c,serial_protocol.h,stepper.c,stepper.h,todo.txt']"
9a41b3a4fb18ed9e4b12fc8b9826245e26da32a7,Simen Svale Skogsrud,2010-03-03,deleted more code following line-buffer refactoring,"['gcode.c,geometry.c,geometry.h']"
898b4ca99dc08c9d113617fa09d5e485ffb42525,Simen Svale Skogsrud,2010-03-03,further refactoring debris extraction,"['Makefile,gcode.c,gcode.h,geometry.c,geometry.h,motion_control.c,motion_control.h,nuts_bolts.h,stepper.c,stepper.h']"
e8f94e6a87f3d8755ec8217fd0edf8ff89391efb,Simen Svale Skogsrud,2010-03-03,removed void credits,['motion_control.c']
b2de9abf86d4b2b33ceb97b589f0ba1632b0a57a,Simen Svale Skogsrud,2010-03-03,removed more orphaned code,"['arc.rb,theta.rb']"
01ad93fbedbe62dd8043b3df887f077573e9fdb0,Simen Svale Skogsrud,2010-03-03,minor edit,['gcode.c']
48855ec977ea3381e0bcfb5a8696b30b8d2c3e65,Simen Svale Skogsrud,2010-03-03,added back a line that was not really refactoring debris come to think of it,['stepper.c']
db193f4336efee8c4d7e48a55dfd1dae34d66330,Simen Svale Skogsrud,2010-03-03,cleaned up stepper signal in junctions between short line segments,['stepper.c']
b85b575b9b815b15af0a26604235b8d8e6194f65,Simen Svale Skogsrud,2010-03-03,added protection against retriggering stepper irq,['stepper.c']
b9c3ea02fb4bf3bfd47c036817ee9284801601c2,Simen Svale Skogsrud,2010-03-03,adjustments to retriggering protection,['stepper.c']
58ad1ba50933ef048b62552504408bed54f81eb0,Simen Svale Skogsrud,2010-03-04,minor edits after verifying refactored grbl on real hardware,"['Makefile,config.h,braid_cut2d.gcode,main.c,motion_control.c,stream,stepper.c']"
c57f5ae86fd53712c4bac74ce32fd9c3d445d6b2,Simen Svale Skogsrud,2010-03-04,Switched to linebuffer buffering in main branch. Updated readme,['readme.txt']
a6b8d73044dd2c3551ff1dd918f5e494bf7acb1a,Simen Svale Skogsrud,2010-03-05,removed a warning,['stepper.c']
b8ba8a4231676eb1bec9b73dd5862f18188c2977,Simen Svale Skogsrud,2010-03-07,Added runtime configurable global settings with eeprom persitence,"['Makefile,config.c,config.h,eeprom.c,eeprom.h,gcode.c,main.c,motion_control.c,readme.txt,stepper.c,todo.txt,wiring_serial.c,wiring_serial.h']"
06a31cd94cb88a78f2d6fd5d98abb850a9746577,Simen Svale Skogsrud,2010-03-07,updated readme,['readme.txt']
3c98837a7083b386cf9840854cd58b3d12e4612a,Simen Svale Skogsrud,2010-03-07,"purged legacy code, updated todo","['unrolled_arc.c,todo.txt']"
e409f10047fb8e3d2265513abb2d8144b00d9b78,Simen Svale Skogsrud,2010-03-07,moved all strings to pgm-memory,"['config.c,config.h,console,stream.rb,serial_protocol.c,stepper.c,wiring_serial.c,wiring_serial.h']"
937c70cb50e0eb0c91f5f1c7ed2d3c470cb30962,Simen Svale Skogsrud,2010-03-14,Grbl can now take advantage of the extra memory in the 328,"['Makefile,stream.rb,serial_protocol.c,stepper.c,wiring_serial.c']"
1088c402ad9fc811aeea434befe348161b0d53d9,Simen Svale Skogsrud,2010-04-22,fixed a string wrongly stored in SRAM,['config.c']
0170ba0dc54f5c4124fbccb17c4bf22e7e10f5c1,Simen Svale Skogsrud,2010-06-18,updated readme,['readme.txt']
5613aa706fa66171f50c2b9dd28b3513e3ac8e07,Simen Svale Skogsrud,2010-06-18,the stream script will no longer reset the arduino before it completes the last couple of operation in a g-code-file,['stream.rb']
703d812b85f6c4065e9b366ee8300e34c4697348,Simen Svale Skogsrud,2010-06-28,rough accelleration stuff,"['acceleration.c,acceleration.h,config.c,config.h,motion_control.c,console,stream.rb,stepper.c']"
287310735e85473e00d6b95f3fb95e2a5b8fc4b2,Simen Svale Skogsrud,2010-07-02,added twitter link,['readme.txt']
2f847a1f3349c81c86f442f710f39ac8749b5387,Simen Svale Skogsrud,2010-07-02,support both CR and LF and CRLF line termination,['serial_protocol.c']
f93d0e8132b6eef2e18bf13c0521b7e0cb9d7508,Simen Svale Skogsrud,2010-07-03,completed support for separate feed-rate for G0-operations,['gcode.c']
d0f64d8f65923be9abd16139f185ce2d374ecaba,Simen Svale Skogsrud,2010-07-03,fixed the inches->mm conversion bug and some general cleanup,"['config.h,gcode.c,serial_protocol.h']"
0ac1731488e31737384db1146b9d3e498bd123c3,Simen Svale Skogsrud,2010-07-08,minor edits,"['config.h,gcode.c,console,stream,stream.rb,todo.txt']"
23da1ffa46727c9eb7c32bfc5443f01551b13aea,Simen Svale Skogsrud,2010-07-08,Merge branch 'bugfixes',['']
48b596c2fe7f8d170cf8873a53aaa5418b23b370,Simen Svale Skogsrud,2010-12-20,"added code with merge conflict as note to self, accelleration will just have to wait","['.gitignore,Makefile,accelleration.h,config.c,config.h,nuts_bolts.h,stepper.c']"
e0f3dcbe43beb10cd9f53512824c4f0cdecf9d56,Simen Svale Skogsrud,2011-01-03,"stepper.c now has 90% of acelleration support built in except for the planner, still som known conflicts to mark rough spots that need attention later","['acceleration.c,motion_control.c,stepper.c']"
b628a4aabfdca9ebd4a9783c1721a3ae89999de2,Simen Svale Skogsrud,2011-01-14,added basic accelleration management with trapezoid accelleration profiles but no look ahead optimization (coming next patch),"['Makefile,accelleration.h,config.c,config.h,gcode.c,motion_control.c,motion_control.h,acceleration.c,acceleration.h,nuts_bolts.h,console,stream.rb,stepper.c,stepper.h']"
49a16cb777e8ca4e5c62665436ac29b7021c0bf9,Simen Svale Skogsrud,2011-01-14,refactored block buffer into separate module motion_plan pending the addition of the actual look ahead planner,"['Makefile,accelleration.h,config.c,config.h,gcode.c,gcode.h,main.c,motion_control.c,motion_control.h,motion_plan.c,motion_plan.h,acceleration.c,nuts_bolts.h,console,serial_protocol.c,serial_protocol.h,spindle_control.c,spindle_control.h,stepper.c,stepper.h,todo.txt']"
0be21a903443d16684354523af931b3233f006f2,Simen Svale Skogsrud,2011-01-14,eliminated an annoying constant that broke my cleanly layered abstractions,"['config.h,motion_plan.c,motion_plan.h,stepper.c,stepper.h']"
7327b8258515142765717cc68c324b5544603c8f,Simen Svale Skogsrud,2011-01-14,interface to enable or disable acceleration management,"['main.c,motion_plan.c,motion_plan.h']"
d89b86d3bf44981e172b85139baff8d34f10033c,Simen Svale Skogsrud,2011-01-14,determined the SRAM requirements as part of the build process (requires ruby),['Makefile']
5880e55ce997227501f5bd90423974a7be6b6f03,Simen Svale Skogsrud,2011-01-15,"pcomplete, fully untested, support for accelleration management with look ahead optimization, finally","['Makefile,config.c,config.h,main.c,readme.txt,stepper.c,stepper_plan.c,stepper_plan.h']"
849cfe6812f7c8844e1913becc794400c535fab0,Simen Svale Skogsrud,2011-01-15,purged some unneeded files,"['braid.gcode,braid_cut2d.gcode,braid_two_decimals.gcode,miller.gcode,zoetrope.gcode,acceleration.c,acceleration.h']"
c9df285604fe75d4b43adc314860221722f4fe20,Simen Svale Skogsrud,2011-01-15,removed one more extraneous file,['todo.txt']
2f18cf90b472209232463b61466a26dcdaac0280,Simen Svale Skogsrud,2011-01-17,added DS_Store to gitignore,['.gitignore']
b33cf8b746dff9e764a95c03d5f50010614289e5,Simen Svale Skogsrud,2011-01-17,added note about fuses in Makefile,['Makefile']
4103e6ca000c0b6a5a2666077075d8ab83a5433d,Simen Svale Skogsrud,2011-01-22,"still not running, but a lot further along","['config.c,config.h,main.c,console,serial_protocol.c,stepper.c,stepper_plan.c,stepper_plan.h']"
8325bfb96e4c4e75c529db4a8647f40258f66e32,Simen Svale Skogsrud,2011-01-23,the trapezoid generator seems to be working,"['stepper.c,stepper_plan.c']"
0bc0fd77577e9c8b629f3cb9dfdde8759fa52f7e,Simen Svale Skogsrud,2011-01-24,"look ahead planner complete and enabled save the acceleration limiting forward scan. Not tested on real hardware, just logic analyzer","['console,stepper.c,stepper_plan.c']"
32c038ddd369259c53b42189cff0f50049625c83,Simen Svale Skogsrud,2011-01-24,"acceleration management implementation complete, now ready for testing on actual real machine",['stepper_plan.c']
c481c29dc52c36fedacf9c12f46a834aac05bca9,Simen Svale Skogsrud,2011-01-24,added useful comments about the algorithms used in the acceleration planner,"['stepper_plan.c,stepper_plan.h']"
4869e7b1ccc0e3e69cedbe7008f7ec067571dfb4,Simen Svale Skogsrud,2011-01-24,reallocated debug pin to time replanning,"['stepper.c,stepper_plan.c']"
a24fe197200a78b375c5409520b59e39aff7b1ae,Simen Svale Skogsrud,2011-01-24,updated settings version number. Old settings must be reset now that we have changed the format of the settings,"['config.c,config.h']"
5977bd37488e3cac4d40e92a62c552cccac4d605,Simen Svale Skogsrud,2011-01-25,reorganized functions somewhat,['stepper_plan.c']
0c262b03c28b0308c151f165e19084b0ed6858a2,Simen Svale Skogsrud,2011-01-25,eliminated step down-counter in stepper.c,"['stepper.c,stepper_plan.c']"
5f005f59f12178e9abe696445926153c4baf8150,Simen Svale Skogsrud,2011-01-25,cleanup,['stepper_plan.c']
d2cbca36e89c408bb86de71eed79858e88905e3b,Simen Svale Skogsrud,2011-01-25,cleanup,['stepper_plan.h']
3a7ae13003c7b2b1327c88541b59df82eaad1608,Simen Svale Skogsrud,2011-01-25,updated readme,"['readme.textile,readme.txt']"
c8f71cf0332cf592518a3311ab6c3bda49cbac48,Simen Svale Skogsrud,2011-01-25,cleaned up stepper.c,['stepper.c']
db377f18f3d4d63cfe16cd876fc6d55bfa1653ea,Simen Svale Skogsrud,2011-01-25,updated readme,['readme.textile']
4dbe7c4833f63c97968823a251929eb9bec0515b,Simen Svale Skogsrud,2011-01-25,added high-level api-call for enabling or disabling the acceleration manager,"['motion_control.c,motion_control.h,stepper_plan.c']"
25383790e229171d41dacd98ce4bbade18ef579f,Simen Svale Skogsrud,2011-01-25,updated struct types to use typedefs and conform to Micael Barrs Embedded C Coding Standard,"['config.c,config.h,gcode.c,stepper.c,stepper_plan.c,stepper_plan.h']"
c72efdaf627bee1c96ed2d4648fc2190a14c022b,Simen Svale Skogsrud,2011-01-25,purged an unused typedef,['wiring_private.h']
d8e2778b7bd737fe9b779ffc638f8cf60c3594df,Simen Svale Skogsrud,2011-01-25,"bye bye support for atmega 168, your flash space has overflowed","['stepper.c,stepper_plan.h,wiring_serial.c']"
35064b53e99f2af984ee46a6d5e4f7aea27ec782,Simen Svale Skogsrud,2011-01-25,made local variables static,"['gcode.c,serial_protocol.c,stepper.c,stepper_plan.c']"
35f499c00c2c703f42eb91963dedd72ae3b2aabd,Simen Svale Skogsrud,2011-01-25,minor edits,['stepper.c']
a7b596caac9bf27dce93e9e537b2bb1d94054e33,Simen Svale Skogsrud,2011-01-26,configured avr-gcc for dead code removal,['Makefile']
f5cf3195a8ede30c72e2fb0fee3fe54a8cfb12f9,Simen Svale Skogsrud,2011-01-31,probably fixed a bug that would crash grbl after ~20 commands,['stepper_plan.c']
4562ee7fe91a0eb0ad203d061b27f672b77cf1ca,Simen Svale Skogsrud,2011-01-31,merged master,['']
bf4f75d6320404c097290b8122bd2aa9de6f0393,Simen Svale Skogsrud,2011-01-31,cleaned up formatting gcode.c,['gcode.c']
9b292ffe3cbdb2bd73856b0148b9d3957be7aeb8,Simen Svale Skogsrud,2011-01-31,added support for silently upgrading from old settings record w/o accelleration parameters,"['config.c,config.h']"
5694310a408e5c3183f6f40817389994b221e228,Simen Svale Skogsrud,2011-01-31,formatting,"['eeprom.c,console,stepper.c']"
dad9db1b02c2f9f844b4962fc63858776b359ce4,Simen Svale Skogsrud,2011-01-31,formatting,"['gcode.c,main.c,motion_control.c,motion_control.h,nuts_bolts.h,stepper_plan.c']"
420641d13d11063eafc259baac3225c4c22fd8ad,Simen Svale Skogsrud,2011-02-03,"added the new, more optimal pin configuration",['config.h']
4b63cf3ab51a177dbba2624b7258151b5be851b0,Simen Svale Skogsrud,2011-02-03,small fixes after testing on real hardware. Still no chaining of motions and something odd with arcs,"['config.h,motion_control.c,console,stepper_plan.c']"
e68e9cdf7c65f6c4448413fc04cc0b039caeef19,Simen Svale Skogsrud,2011-02-03,ousted numerous small bugs in acceleration-planner,['stepper_plan.c']
f4b9da1ecb37526f1c6d1e6652d41416a580ef13,Simen Svale Skogsrud,2011-02-03,acceleration management is disabled during arc-motions until the two can be made to play nice together,['motion_control.c']
b44577f69f136d254ee594eec39a47a395c40ae7,Simen Svale Skogsrud,2011-02-03,small error in trapezoid-calculation,['stepper_plan.c']
0bd0ba6e6e3fa21faef2fb9c645bb586f6cc7ce7,Simen Svale Skogsrud,2011-02-04,eliminated an old header file,['wiring_serial.c']
59a9b640876c4abb8a25560cde99fd403f6b4f59,Simen Svale Skogsrud,2011-02-04,"removed a grave little bug in the planner and added a baseline safe speed so that motion sequences do not attempt to go to speed 0, but to a safe, higher speed based on the max_jerk setting","['stepper.c,stepper_plan.c,stepper_plan.h']"
f38c5016ed7de5f1dea046a34e7f368ce85b49a2,Simen Svale Skogsrud,2011-02-04,small fry,"['console,wiring_private.h']"
9f5365aac9ed8b79e767d8a811fa1a01f74ce75d,Simen Svale Skogsrud,2011-02-04,fixed a bug where F-commands never would modify feed-rate of G0-operations,['gcode.c']
682e23eb7b1fc46fb9d9e99b96f780ab398cd571,Simen Svale Skogsrud,2011-02-05,added error messages and dropped echoing of command input,"['gcode.h,serial_protocol.c']"
d00947a23aaee7c816dcd4a087b6410aa3639ae2,Simen Svale Skogsrud,2011-02-05,renamed config.* to settings.*,"['Makefile,gcode.c,main.c,motion_control.c,serial_protocol.c,settings.c,settings.h,spindle_control.c,stepper.c,stepper_plan.c']"
6d3ff506e86a8c4dd638e2791520a01d0fab33ad,Simen Svale Skogsrud,2011-02-05,refactored compile time settings back into a new file called config.h,"['config.h,motion_control.c,serial_protocol.c,settings.c,settings.h,spindle_control.c,stepper.c,stepper_plan.c']"
7092b0e1fe626786b0524671e2a93d50a2a3201e,Simen Svale Skogsrud,2011-02-05,renamed public methods of settings module to include module name,"['gcode.c,settings.c,settings.h']"
cdcc7bf86ef5a95243dd268e9d99b0332d127c2b,Simen Svale Skogsrud,2011-02-06,cleaned up methods for enabling/disabling acceleration manger,"['motion_control.c,motion_control.h,stepper_plan.c,stepper_plan.h']"
c42741032fe699c3cd37f4e5d8dd91dc9c5a20aa,Simen Svale Skogsrud,2011-02-06,Refactored line buffering to eliminate state from motion control and centralize tracking of position. UNTESTED: NEEDS TESTING,"['main.c,motion_control.c,motion_control.h,stepper.c,stepper.h,stepper_plan.c,stepper_plan.h']"
799548c013daa06cd921f1479e46fdf8015ec618,Simen Svale Skogsrud,2011-02-06,replaced use of magical numbers for axis reference with constants,"['settings.c,stepper_plan.c']"
52dda8713e31593ebaa682f0f822c97a16147579,Simen Svale Skogsrud,2011-02-06,purged an unused method,"['stepper.c,stepper.h']"
ba13ddadd0390befd0d659c879558572e246d049,Simen Svale Skogsrud,2011-02-06,refactoring that improved compartmentalization between stepper and stepper_plan modules,"['stepper.c,stepper_plan.c,stepper_plan.h']"
bdeb551ea202f77f162e2ad7b460dc913c9ecb66,Simen Svale Skogsrud,2011-02-07,missing edit,['stepper_plan.h']
29f914391dee2f80b4a4c92971d1c556f239fcd8,Simen Svale Skogsrud,2011-02-07,peh. Missing edit II,['stepper_plan.c']
041a8b8a3ff526477b98f09f5def6589b4e5efee,Simen Svale Skogsrud,2011-02-07,purged debug code,"['stepper.c,stepper_plan.c']"
fd18ab455f7c19e81d4612d48aaf6a932f2d1f9e,Simen Svale Skogsrud,2011-02-10,config command prevents gcode parsing,['gcode.c']
f95f48763a426bc0f7a60cd6330c20d0381875a2,Simen Svale Skogsrud,2011-02-10,"corrections in planner, including speed estimation",['stepper_plan.c']
9b022a6f4faf6e3786ed904547b011dcfb78832c,Simen Svale Skogsrud,2011-02-10,minor tweak eliminates 'ok' message after errors,"['console,serial_protocol.c']"
c5e0285e80291641ff2e729bd759bd8f170ed367,Simen Svale Skogsrud,2011-02-10,eliminated som debug code,['stepper.c']
fb5db05b6dc16f2975ec7026ba4c426a4da20f8e,Simen Svale Skogsrud,2011-02-10,eliminated some more debug code,['main.c']
fc1c1b7e093b4c9a85a8e8d3cacf6b51bb6ed82c,Simen Svale Skogsrud,2011-02-10,corrected speed calculation in planner (untested on hardware),"['stepper.c,stepper_plan.c']"
a4c64945e08ae8fcd8b034e4cce9aeef98792997,Simen Svale Skogsrud,2011-02-11,refactored stepper_plan -> planner (untested),"['Makefile,main.c,motion_control.c,planner.c,planner.h,stepper.c,stepper.h']"
07f8623098edacb99cf11ea37ec6ad7f61df4e1c,Simen Svale Skogsrud,2011-02-11,smoothed a wrinkle,['motion_control.c']
6dc81b41c9951199b22694c45257f81480e88be3,Simen Svale Skogsrud,2011-02-11,formatting + moved current position getter to planner,"['motion_control.c,planner.c,planner.h,stepper.c,stepper.h']"
480f898c2b1497dcb3404db74627dfb25be2e4d4,Simen Svale Skogsrud,2011-02-11,eliminated the mc_line-method and replaced it with a macro forwarding calls directly to the planner (untested),"['motion_control.c,motion_control.h']"
80afa2f40340da4af88151284c37d658e77c4ff6,Simen Svale Skogsrud,2011-02-11,formatting,['motion_control.h']
d96e48cecf9b19e44f4dd7624c7a8dff98603991,Simen Svale Skogsrud,2011-02-11,"added a line to disable baud doubling, but commented out for the time being until I can test it on real hardware",['wiring_serial.c']
ef61efbf704af5ca736e87905155fefedea8be83,Simen Svale Skogsrud,2011-02-11,makes sure steppers cruise at exactly nominal rate to eliminate rounding errors. Possibly fixes the problem where some moves have a long tail of slow steps. (Untested),"['planner.c,stepper.c']"
3b51a4b81ef073f87026983e740fb747f29b17c2,Simen Svale Skogsrud,2011-02-11,added one line to disable baud doubling on Uno,['wiring_serial.c']
33f014aa744b3858f11f0ae79c540aeb18517fd1,Simen Svale Skogsrud,2011-02-11,eliminated an abstraction violation where motion_control needed position information from the planner (untested),"['gcode.c,motion_control.c,motion_control.h,planner.c,planner.h']"
dce597be45b0cb054159055aeb9d9919e4785b82,Simen Svale Skogsrud,2011-02-11,corrected the handling of status codes so that 'ok' will not be default response in the event of an undefined error code (untested),['serial_protocol.c']
977c4948bd2156cda7676010d9c0d744522942a0,Simen Svale Skogsrud,2011-02-11,syntax tweak,['gcode.c']
bfd8cfa7ddddf5f0b2a398c04ee0b2e4ffd9b010,Simen Svale Skogsrud,2011-02-11,slimmed down nuts_bolts,"['nuts_bolts.h,planner.c,stepper.c']"
f42385265700ac13ad048c2d75d2543c6987c8af,Simen Svale Skogsrud,2011-02-11,added som documentation for other contributors,"['resources.txt,structure.txt']"
ff73645a14ef72de7f2a180fcdb9b6c5394ea953,Simen Svale Skogsrud,2011-02-12,"cleanup, protected some more module variables as static","['main.c,motion_control.c,motion_control.h,planner.c,planner.h,stepper.c']"
c02a6e23664511b01f0d7859c4432c79a3050feb,Simen Svale Skogsrud,2011-02-16,"possible improvement on the long, slow tail problem",['planner.c']
