Commit_ID,Contributor,Date,Message,Files,Branch
0a3d3ab9be15010bd214163ad92170a30808d262,Kevin Hester,2014-03-29,allow running API stuff in theads,['api.py'],{'master'}
f5e44e8f731ee3002b041f00987ff0b5d8d21f82,Kevin Hester,2014-03-29,A minimal API example,['small-demo.py'],{'master'}
4c0ab642a4b7b026771c3c5034b6c4e0bbedbacd,Kevin Hester,2014-03-30,add follow-me example,"['api.py,follow_me.py,run-fake-gps.sh,small_demo.py,setup.py']",{'master'}
3035b14642284bae1cc8285ddeed33512765229d,Kevin Hester,2014-03-30,fix doc typos,['follow_me.py'],{'master'}
bc782143f1519dd7b349c33d3013875971ad616e,Kevin Hester,2014-03-30,python autodoc tools,"['Makefile,conf.py,index.rst,update-docs.sh']",{'master'}
b16fe4d68dd691bda859c02e59b0c859f90e0266,Kevin Hester,2014-04-02,update release script,['setup.py'],{'master'}
9473d7e0f40282741490fb5df06e9c53234de356,Kevin Hester,2014-04-24,deployment script for releases,['do-upload.sh'],{'master'}
51f506ec993d4d5d8236ee99fe63a2451637fa99,Kevin Hester,2014-04-24,requirements for CI builds,['requirements.txt'],{'master'}
3ad9b4bb4e3d76be54f1aac5d85a043ceb1d95f9,Kevin Hester,2014-05-10,add new API callbacks,['api.py'],{'master'}
24483c87b51e1785c42aceb4ec442fb278b54f6b,Kevin Hester,2014-05-23,fix hasobservers,['api.py'],{'master'}
a2a35e143cd4255cef8e3530185b9a5b8bda4017,Kevin Hester,2014-05-23,Fix reading of current next wpt (see example below),"['api.py,small_demo.py,setup.py']",{'master'}
790fc74ce7e565801da001a20cba7863c035da8f,Kevin Hester,2014-05-25,fix message_factory,['api.py'],{'master'}
ec967dd61c8efa048ee1a40dca1f566559a8bf87,Kevin Hester,2014-05-25,"Add test-case/example for sending raw mavlink:+msg = v.message_factory.command_long_encode(0, 0,+                                  mavutil.mavlink.MAV_CMD_CONDITION_YAW, 0,+                                  0, 0, 0, 0, 1, 0, 0)+print ""Created msg: %s"" % msg+v.send_mavlink(msg)When run the following output is expected:AUTO> api start small_demo.pyMode: VehicleMode:AUTOLocation: Location:lat=37.5210376,lon=-122.3092347,alt=152.720001221,is_relative=TrueAttitude: Attitude:-0.181670248508,-2.71582651138,0.0766400620341GPS: GPSInfo:fix=3,num_sat=7Param: 75.0waiting for downloadAUTO> Requesting 10 waypoints t=Sun May 25 09:51:00 2014 now=Sun May 25 09:51:00 2014Home WP: MISSION_ITEM {target_system : 255, target_component : 0, seq : 0, frame : 0, command : 16, current : 0, autocontinue : 1, param1 : 0.0, param2 : 0.0, param3 : 0.0, param4 : 0.0, x : 37.5210456848, y : -122.309158325, z : 151.539993286}Current dest: 1Created msg: COMMAND_LONG {target_system : 0, target_component : 0, command : 115, confirmation : 0, param1 : 0, param2 : 0, param3 : 0, param4 : 0, param5 : 1, param6 : 0, param7 : 0}APIThread-0 exiting...Got MAVLink msg: COMMAND_ACK {command : 115, result : 3}APM: command received:",['small_demo.py'],{'master'}
18dd3098303e004775e0d64166808b86db13c3b0,Kevin Hester,2014-05-25,bump to version 0.1.3 and release to pip,['setup.py'],{'master'}
9c222bb62b5094ddefb0d7451ced7106d5930574,Kevin Hester,2014-06-03,add first cut of protocol buffer client,"['compile-protobufs.sh,webapi_pb2.py,setup.py']",{'master'}
5392aba03a20094bcd958da031d56f54f48c40d3,Kevin Hester,2014-06-03,Set indentation rules,['.editorconfig'],{'master'}
c9545b0d3bd350fee8602d75510c075fa0a366e1,Kevin Hester,2014-06-15,version 0.1.4 - add an 'armed' attribute to vehicles.,"['api.py,small_demo.py,setup.py']",{'master'}
0b1c7a6cf890266e43f54d08062f313468b65ccb,Kevin Hester,2014-06-15,fix release script,['do-upload.sh'],{'master'}
71b322914d03f04a6a9429b8829c274894773d49,Kevin Hester,2014-06-18,publish attribute change notifications for mode,['api.py'],{'master'}
b75b182c0b33c857a12289ef62f36e2190dcdf85,Kevin Hester,2014-06-18,Add microgcs - an ultra minimal GCS example app,['microgcs.py'],{'master'}
f6c33aac9327671ea8e8124804a5fc021e38373b,Kevin Hester,2014-06-25,minor doc update,['microgcs.py'],{'master'}
791cd940469ea740b51afa6753d61d364ca7461f,Kevin Hester,2014-06-30,add missing airspeed/groundspeed properties,"['api.py,small_demo.py,setup.py']",{'master'}
c813e5a2f37595b2beb197ba8f78ef8e49017139,Kevin Hester,2014-06-30,make v.armed settable to arm/disarm vehicleI missed this originallyTo update dosudo pip install --upgrade droneapi,"['api.py,small_demo.py,setup.py']",{'master'}
685599b96aa58f4f11f6574abc7e2cd29235f6f5,Kevin Hester,2014-07-04,Use new rc override methods I just added to mavproxy,"['api.py,small_demo.py']",{'master'}
36aa54f4edf16f6cb3dec2416b0893118d430b1d,Kevin Hester,2014-07-05,implement v.rc_readback per spec,"['api.py,small_demo.py']",{'master'}
c599781fd9896ace7173a367eeb7becb58a33dd2,Kevin Hester,2014-07-07,release 0.1.7: depend on new mavproxy,['setup.py'],{'master'}
223e6c6c930398de9714a1e4ab09468469be3ed0,Jaime Machuca,2014-07-17,Fix Cancel override exampleAdded channel number and 0 value to cancel overrides,['small_demo.py'],{'master'}
d02e8772696340901c65f2fd2fa4de198c98d6b5,Kevin Hester,2014-07-18,Provide vehicle velocity as a list,"['api.py,small_demo.py']",{'master'}
280dea08aa5a07db393c6471de6767ea7f8ee46f,Kevin Hester,2014-07-18,Release 0.2.0,['setup.py'],{'master'}
7e792e186929429ea5bb3810c72b2136135cb156,Kevin Hester,2014-07-29,"Fix #6 - set_mavlink_callback already works, fix the docs and add example",['small_demo.py'],{'master'}
51c51c753881c6f5a37b65e72653390140cf746c,Kevin Hester,2014-07-31,Provide vehicle velocity as a list,"['api.py,small_demo.py']",{'master'}
d81011fb55621468bcd4ba3ae6830c66c41df9bc,Kevin Hester,2014-07-31,Release 0.2.0,['setup.py'],{'master'}
bad26ec9ab7f5436343718669a54c67f995d68a4,Kevin Hester,2014-07-31,"Fix #6 - set_mavlink_callback already works, fix the docs and add example",['small_demo.py'],{'master'}
ac27de9946695120b6306e7ce2f7a72055b02576,Kevin Hester,2014-07-31,example script to show how to use REST upload API (for GCSdev)usage:sudo pip install posteradd your dev keypython test-upload.py,"['test-upload.py,test.tlog']",{'master'}
937d74b01a8bd879f4febcd5a5c520c953b9ee86,Kevin Hester,2014-07-31,update to latest protobufs,['webapi_pb2.py'],{'master'}
7f0c285ba089900b7fd1779c2ce0c31320bdf5dd,Kevin Hester,2014-07-31,use ssl links for connection to server,['test-upload.py'],{'master'}
9a9ef4459574aaa1d143fec4b786cdb381aeb1fa,Kevin Hester,2014-07-31,"Add ""web"" command for connecting to API server/tunneling","['WebClient.py,api.py,test-web.py']",{'master'}
b62f1b2895b93dac5c9bb7c8b470e5dea27987c2,Kevin Hester,2014-07-31,uplink now works,"['WebClient.py,api.py']",{'master'}
aa9c217644c50146407da46c5558620c73d6d1f0,Kevin Hester,2014-07-31,downlink (commands from web) works,"['WebClient.py,api.py']",{'master'}
668c8dcfc889c283124d2fa37bfddbd5a25ce4a7,Kevin Hester,2014-07-31,don't keep missions if they are not closed gracefully,['WebClient.py'],{'master'}
dbc369177c96f8f7303a08a26c86338641163d3a,Kevin Hester,2014-08-01,remote commands are now accepted by the local vehicle,['api.py'],{'master'}
eeaf4e02601185279f44a5e6b229d5ff80986f5c,Kevin Hester,2014-08-04,Gracefully handle failure to connect,"['WebClient.py,api.py']",{'master'}
ed7a10af1394aae8f12067e93ad1942c76039896,Kevin Hester,2014-08-04,allow user to drop connection any time they want,"['WebClient.py,api.py']",{'master'}
15da1ba85dc7a0afb799041e00799bb1e8bc46b3,Kevin Hester,2014-08-04,Ready to go for alpha release of mavproxy to droneapi server,['api.py'],{'master'}
21f7e3b8ddf44e9168da8fb1ae8b0d15193298d0,Kevin Hester,2014-08-04,release 0.2.1: API server connections,['setup.py'],{'master'}
2fa3a5f670463af866acd4fa984995221247f7e7,Kevin Hester,2014-08-04,release 0.2.1: API server connections,"['WebClient.py,setup.py']",{'master'}
a16181576f521e2b202a963740417a1be2f0fd73,Kevin Hester,2014-08-07,"0.2.3: If vehicle is still initializing, wait before allowing mode changes.Fix #9 (probably)","['api.py,setup.py']",{'master'}
db5715330f4eb95f5f2df296acbf7e1f9b7d3214,Kevin Hester,2014-09-12,0.2.4: Fix wpt download for fast booting boardsThanks @mrpollo for the report.,"['api.py,setup.py']",{'master'}
2b123b6d93af27133bb032320aa9eef297bff6c7,Kevin Hester,2014-09-12,require latest mavproxy,['setup.py'],{'master'}
077ab40f3a0e9c2380792677a00dcf2e10f17a20,Kevin Hester,2014-09-12,don't publish stale docs,['update-docs.sh'],{'master'}
fc2df8ebe2179f52f3ead5e81a8b145e5bfc649a,Kevin Hester,2014-09-12,don't publish stale docs,"['index.rst,update-docs.sh']",{'master'}
d50fecc325e39d89b373f70c73903fd1c6723872,Kevin Hester,2014-09-12,even more docs fixes,['update-docs.sh'],{'master'}
4ffb67c2000a68b2fa7148f88141656514675235,Kevin Hester,2014-10-06,release 1.0.0 - depend on mavproxy 1.3.13 for my windows fixes,['setup.py'],{'master'}
241bacd3ec4d1ac720e0c45c5e562a0c08f3afa4,Kevin Hester,2014-12-05,Wait on reading params until after they have been fetched from vehicle.Fixes a bug reported by D Hugues.,['api.py'],{'master'}
e510f519fc47324f5a6321237906f88f91af8639,Kevin Hester,2014-12-05,bump version to 1.0.1 and release,['setup.py'],{'master'}
206a35070985bf3210439973dc84179e60ccd038,Eric Liao,2014-12-08,Added querying of mount_status.,['api.py'],{'master'}
401d8f7e83e75f8d5398e80980e389a1cabd4ae6,Kevin Hester,2014-12-11,Basic test harness to measure latency/computation costs,['perf_test.py'],{'master'}
0cd7a2c72eab44c59ccbaa28423477e453610109,Kevin Hester,2014-12-11,measure intervals a little more nicely.,['perf_test.py'],{'master'}
ee6b04b788a7021375ea16491de12cfcbaa45c68,Kevin Hester,2014-12-15,remove debugging output,['api.py'],{'master'}
3f1e0277da2455b37ff5c5df2ac6849095f6c335,Kevin Hester,2014-12-15,Print perf measurements less often,['perf_test.py'],{'master'}
99c1c8cacf58ef56f7ed2c106c2d856f2792f5b9,Kevin Hester,2014-12-16,update perftest results with various platforms,['perf_test.py'],{'master'}
4a4ab2ea171b356e9e0720aebfdccb694e11ec70,Kevin Hester,2014-12-17,Finished performance tests,['perf_test.py'],{'master'}
dfaf885f4986c15a69c114196093d28ec283d9d7,Ramón Roche,2014-12-18,add a global load_path for app context,['api.py'],{'master'}
e92aa8987892178e5bd8ff69ac9d7e7b5c9b50a7,Ramón Roche,2014-12-18,check if thread is alive before trying to kill it,['api.py'],{'master'}
b45c9da7d22e6e672e985d14c9d77917b822c908,Ramón Roche,2014-12-18,organize demos,"['fake-gps-data.log,follow_me.py,run-fake-gps.sh,client_sketch.py,small_demo.py']",{'master'}
eecbe11cfa8c32f4bdfdccbc9d9d1fbef8bb7ceb,Ramón Roche,2014-12-18,remove duplicate file,['drone_tracker.py'],{'master'}
7547a17db18e7dfacd9fef7376b49d969d14a2aa,Ramón Roche,2014-12-18,streamline drone control,['drone_delivery.py'],{'master'}
5e0fe2d2d01dda4dc02f8e71fecabdac7fb7ee1c,Ramón Roche,2014-12-18,cleanup mapbox coordinate mess,"['command.html,mapbox.html,track.html']",{'master'}
f7c13fe710c30ab3578a1abd9e0c00e3a6342dbc,Ramón Roche,2014-12-18,fix root path and changed name of main class,['drone_delivery.py'],{'master'}
1140d727286291cc089e19e38651bc8a9581894e,Ramón Roche,2014-12-18,organize samples,"['microgcs.py,perf_test.py']",{'master'}
68d39c62523e2d39cf9c3c2a9e2d4212198ec479,Ramón Roche,2014-12-19,Wait for GPS lock to startup Webserver,['drone_delivery.py'],{'master'}
77738549d3b996068fed4397262240286a4cdff3,Ramón Roche,2014-12-19,if armed gps signal is lost,['drone_delivery.py'],{'master'}
8b6189d1d3fd2421c9a653f2911e449c64bbb2e0,Ramón Roche,2014-12-19,api takeoff,['api.py'],{'master'}
7b675c2e56826fd198695a6cb9f3d5448d0a0a7c,Ramón Roche,2014-12-19,arm and takeoff before webserver,['drone_delivery.py'],{'master'}
7aa6b88e3025404e5e2f9c507e3812f23e10e029,Kevin Hester,2014-12-28,Add missing example init script for mavlink daemon.Thanks @jmachuca77 for noticing that this was missing!,['mavgateway'],{'master'}
86c8d031f4b709d0a5a2357dd920da236e1e2e32,Kevin Hester,2014-12-29,Flight replay demo WIP,['flight_replay.py'],{'master'}
c53a46e281cb412d48621ed291af1e013eb7ea7f,Kevin Hester,2014-12-29,flight replay works nice,"['api.py,flight_replay.py']",{'master'}
6eef088446a710a8266b757b7c4c462badf76795,Kevin Hester,2014-12-29,use abspath of the script to derive local_path,['api.py'],{'master'}
9e50a85d1dbb954eefe4517f149033834dce0f4c,Kevin Hester,2014-12-29,Flight replay demo seems basically done,['flight_replay.py'],{'master'}
fa54ba1542edcd7cc8a77e6b486aefe3f867ccb3,Ramón Roche,2015-01-05,"demo 1, goto location",['simple_goto.py'],{'master'}
7f60c5ce26ebc2adeafa288a61eff9afc75a88d1,Kevin Hester,2015-01-20,Use correct mission number in flight replay,['flight_replay.py'],{'master'}
2720ed49e26577eb70f1187d890c0fedb6c77672,Kevin Hester,2015-01-20,begin moving over old wiki docs,"['follow-me-demo.md,hello-world-demo.md,install.md,win-screenshot.png']",{'master'}
8da49a1850762f1832a49f95adc619969091ffd0,Kevin Hester,2015-01-20,fix formatting on old demo docs,"['follow-me-demo.md,hello-world-demo.md']",{'master'}
8f994532d43ec791130040556afa5dca9c866b0e,Kevin Hester,2015-02-11,examples: show usage of mode attribute callbacks,['small_demo.py'],{'master'}
4e9ec24a91fb172e2176b3d6398f1c38111c7caf,Kevin Hester,2015-02-11,relase: 1.0.2 with minor error msg fixes,['setup.py'],{'master'}
0001e0e38b15101b67d1668956e6f19ca58f7075,Kevin Hester,2015-02-12,profile: optimize handling of chatty autopilot messages,"['api.py,tx_perf_test.py']",{'master'}
36edc4ff616655a399a5c673ff41c09fe391bcb6,Kevin Hester,2015-02-12,release: 1.0.3,['setup.py'],{'master'}
784ceb2358a9318b544e138a59940a749be0990c,Ramón Roche,2015-02-22,"REST Api client lib- It supports only GET calls at the moment- Some of the functions don't match the url endpoints because of how  python manages variable names (see test-cloud.py for examples on howto run some calls)- If a new call has to be added and it includes dots in name add to  REST_CALLS, and see source for reference","['CloudClient.py,requirements.txt,test-cloud.py']",{'master'}
ca3c1466ae721f99fc09ec4ba4ebb2c8d41dbd04,Ramón Roche,2015-02-22,fixes test-upload.py it now posts,"['requirements.txt,test-upload.py']",{'master'}
62333a50b4c10f022cb2bd9e730fb3a6c6612867,Ramón Roche,2015-02-22,"test throwing an error outside scope of testdisabling for now, we have to fix test.tlogError: HTTP Error 406: Invalid location data was found in that log, ignoring",['test-upload.py'],{'master'}
db47904691e85e2df27f2bf14b1fd31855b58751,Ramón Roche,2015-02-22,small test runner for build server,['test-runner.sh'],{'master'}
2cbfaef63bda343b3337d08eac581c9898f289b3,Ramón Roche,2015-02-22,make sure we dont do false positives with regexes,['test-runner.sh'],{'master'}
5cee787af96b815c35560c1c3e978cbba6a808c4,Ramón Roche,2015-02-23,test upload now lives in the example foldersince this wasnt really meant to be a test,"['test-upload.py,test.tlog']",{'master'}
b05a9999e44a1e90ddf59ac2dbad7ce88ee74c35,Ramón Roche,2015-02-23,tests are now a package,"['test-web.py,cloud_client_test.py,test-runner.sh,web_integration_test.py']",{'master'}
286a35782c6accc9eb1107325ed205dd3ef15c44,Ramón Roche,2015-02-23,tests now require env DRONEAPI_KEY to be set,['cloud_client_test.py'],{'master'}
01d4ef7b33fe7c6d72054130282fa73099ad6c08,Kevin Hester,2015-02-24,Fixes to work in python3,['api.py'],{'master'}
ba08554c7f8426d6bbf6bff834bef2950cf704cb,Kevin Hester,2015-03-03,Pull over placeholders for demo1-3 text.,"['drone-delivery-demo.md,flight-replay-demo.md,simple-goto-demo.md']",{'master'}
92a96103e177c3c18f43daed2fadaecb20a99db7,Kevin Hester,2015-03-03,provide some real text for the remaining demo docs,"['drone-delivery-command.png,drone-delivery-demo.md,drone-delivery-splash.png,drone-delivery-track.png,simple-goto-demo.md']",{'master'}
62c4822ca7a31e0036015b3d7418f3be4c46430b,Kevin Hester,2015-03-03,minor typos in the drone-delivery demo,['drone_delivery.py'],{'master'}
36e54b1dbfdf695fa867ebd64d77db270361deb2,Kevin Hester,2015-03-03,add flight_replay demo text,"['drone-delivery-demo.md,flight-replay-demo.md,flight_replay_example.png']",{'master'}
1cc1e0461ee5a424476df4364951e2e08b94a9db,Kevin Hester,2015-03-03,fix doc formatting (looked strange on github),['flight-replay-demo.md'],{'master'}
0662a345f4e4085e891826bc2ab47f5cf2bab871,Kevin Hester,2015-03-18,"Add docs and update docs theme to 3DR theme- Use Sphinx 3DR Theme- add Getting Started page- update requirements- Filled out the getting started guide- Ported Kevin's getting started with the demos over from GitHub- updated getting started to include linux, osx, windows instructions- updated first app doc based on doc on droneapi-python- NOTE: this hasn't been sphinx-build yet","['automodule.rst,conf.py,example_1.rst,example_2.rst,example_3.rst,example_4.rst,first_app.rst,getting_started.rst,index.rst,requirements.txt']",{'master'}
8f17ae4b7067fc661d5536cd317fa3aec711bbc8,Kevin Hester,2015-03-18,Add auto takeoff to the simple_goto demoMakes for a nicer ELC demo...,['simple_goto.py'],{'master'}
1c3ca65d262c7e3e8fb6cd9f1bb9a67616e36d5c,Phu Nguyen,2015-03-19,- fixed formatting errors on the fourth example,['example_4.rst'],{'master'}
88594c4b3823d62db4c02f222f161e3154b0d435,Kevin Hester,2015-03-20,ELC: Add class notes,['ELC.md'],{'master'}
0dc054f85540b8b67361db41ce5b044027ee3129,Kevin Hester,2015-03-21,ELC: Add screenshot of microgcs,"['ELC.md,screenshot.png']",{'master'}
b446b256f959694d842157af1f05709b49294957,Kevin Hester,2015-03-22,ELC: minor tutorial tweaks from virgin install on my third machine,['ELC.md'],{'master'}
092375a7ebf4ff0216bd15da249538934ba180f2,Kevin Hester,2015-03-24,ELC: Add note about serial ports,['ELC.md'],{'master'}
9fb436597d78fc840566876c5fbce012cee7807f,Phu Nguyen,2015-03-24,- link to instructions on how to set up a companion computer,['getting_started.rst'],{'master'}
1be495d6e6036a2627c707b1dd7e102c4ceba0e8,Dirk Gorissen,2015-03-26,Fix typo,['follow_me.py'],{'master'}
8101c710c509d0190c0c1f14787af8af5aaa8ea6,Ramon Roche,2015-03-30,"fix pip package namefix install command on docs, ```droneapi-python``` is not the correct pip package name",['getting_started.rst'],{'master'}
d6ff566983e02a079f7dd8b809a71afb891710d3,Hamish Willee,2015-03-30,Minor fixes to remove all build errors and fix linking/highlighting,"['automodule.rst,example_1.rst,example_2.rst,example_3.rst,example_4.rst,getting_started.rst,index.rst']",{'master'}
d13f4ed4b82c5183abb1d5b7da4e9076ec533355,Hamish Willee,2015-03-30,Fix incorrect pip package name in getting started: https://github.com/3drobotics/dronekit.io/issues/35,['getting_started.rst'],{'master'}
ee61458d1a41a9ea5c0d470a2e9dc0c782e44794,Hamish Willee,2015-03-31,"Rename API Reference doc, as in #36","['automodule.rst,example_4.rst']",{'master'}
be1e12e92fe135acad71215806dbf53c5ab33dbb,Hamish Willee,2015-03-31,Improve entry point description as described in #40,['index.rst'],{'master'}
85396eba6c08b013e3daff071ceedb9b91c6051d,Hamish Willee,2015-03-31,Fixed dependency list information for pip component as described in #41,['getting_started.rst'],{'master'}
7aa158709ba92e857bfbbc51df43d79aad07d8a3,Phu Nguyen,2015-04-04,- moved supported companion computers to bigger link,"['getting_started.rst,index.rst']",{'master'}
75995bd147227b2b61c67121337a70202ae63556,Chris Anderson,2015-04-06,Add list of companion computers- change getting started copy- add helpful advice on how to setup a simulated vehicle,['getting_started.rst'],{'master'}
943ce32148e3760823d7e6c90fd4e1207cfd2a49,Chris Anderson,2015-04-06,Typo fix,['getting_started.rst'],{'master'}
871b9ae333b41cbbfabcaf7c9a10ebe3300bc6ff,Chris Anderson,2015-04-06,Update getting_started.rst,['getting_started.rst'],{'master'}
0c0b3679b414f1ca9f3ab931f3c2500a48ce6fcd,Chris Anderson,2015-04-06,Moved sections around,['getting_started.rst'],{'master'}
c1e9153cf9d96eee98a84fc9c2be25ef0e68bbb9,Phu Nguyen,2015-04-06,removed the big link,['index.rst'],{'master'}
fac281f28c6521eda2a613c2e1385e25f1d5594b,hamishwillee,2015-04-07,"Change copyright to 3DRobotics, 2015",['conf.py'],{'master'}
6b50428fd3a14d8ae28c8d6bf1d6931349503390,Ramón Roche,2015-04-07,pymavlink is also a requirement,['requirements.txt'],{'master'}
f4dc3b1a51b1df8a8e05d00ab9e934083b224c98,Ramón Roche,2015-04-07,fix the import path for sphinx,['conf.py'],{'master'}
a69dabdded6658bcf204370099ae4ddb4a0ded7b,Ramón Roche,2015-04-07,add Vagrant for cross platform doc builds,['Vagrantfile'],{'master'}
3ba0c965c52ed9f44ce17f5152136f6f8de6fefb,hamishwillee,2015-04-07,Tidy heading levels and fix doc build warnings caused by errors in __init__.py,"['automodule.rst,example_1.rst,example_2.rst,example_3.rst,example_4.rst,first_app.rst,getting_started.rst,index.rst']",{'master'}
fd22a7ca38bae44e7623da476c0bb7c1123e2a04,Chris Anderson,2015-04-07,Moved sections around,['getting_started.rst'],{'master'}
4b1aeb21a08ff3d81d7c5f2b681dc2604bcbe7c4,Ramón Roche,2015-04-07,bump sphinx theme version to a stablepreviously the builds failed due to a package problem on the theme whereit didnt include required files for the theme.,['requirements.txt'],{'master'}
414172706b3ce989a3906eee4d4305bcfc601e9f,Fabio Kru,2015-04-08,"Fixed the error ""AttributeError: 'MPStatus' object has no attribute'target_system'"" when trying to send a mavlink message.",['api.py'],{'master'}
0fe63dfc9587dacebbd2bb242e391a014b3108c9,hamishwillee,2015-04-09,Add docs explaining how to contribute to the project,"['contributing.rst,index.rst']",{'master'}
b634b9468da76aad12f463cb16c5b32848fb4372,hamishwillee,2015-04-09,tidied up contributing doc to remove unwanted block quotes in bulleted list,['contributing.rst'],{'master'}
72f31a9131daf188b23d5454403ce486ffcb1e79,hamishwillee,2015-04-09,"Add todo markup to the API docs so that general discussion is hidden in normal builds. IN the automodule, added a directive to list all TODOS in special builds",['automodule.rst'],{'master'}
85fde4e9cfbd130617b0b3221c11edf4c4403150,hamishwillee,2015-04-09,Renamed reference page in index to plain API Reference - it is obvious it is Python reference.,['index.rst'],{'master'}
883ca54972ffc0d8bade6d10a1ccc3bc564c2670,hamishwillee,2015-04-10,tidied up contributing doc to remove unwanted block quotes in bulleted list,['contributing.rst'],{'master'}
b56e261814d2090adfa7cdd84c22258a7ab3df84,hamishwillee,2015-04-10,"Add todo markup to the API docs so that general discussion is hidden in normal builds. IN the automodule, added a directive to list all TODOS in special builds",['automodule.rst'],{'master'}
00d96921fe30ed864a20888f38b20d830a3ed6ac,hamishwillee,2015-04-10,Renamed reference page in index to plain API Reference - it is obvious it is Python reference.,['index.rst'],{'master'}
2a3ab95d082c29a7bcd8e2193cbae06953672240,Ramón Roche,2015-04-10,bump mavproxy and update versionthis is a critical fix for latest mavproxy,"['requirements.txt,setup.py']",{'master'}
6f832cfa5b66101a61fe169ea88f28f5ea34bf21,Ramón Roche,2015-04-10,bump pymavlink and push to 1.1.1,"['requirements.txt,setup.py']",{'master'}
db42acdfd2027b64083a9df18e5834e31c3a3841,hamishwillee,2015-04-13,adds Index as a sub-menu of API reference,['automodule.rst'],{'master'}
a84647424d6b8917b5dc858f40ef9c05ced8429f,Hamish Willee,2015-04-16,Adds script to retrieve the latest release notes from a specified git repo,['get_release_notes.py'],{'master'}
a090700c6297c6b01521dc5a56a876fb983312d4,Hamish Willee,2015-04-16,Add release notes (including file containing release notes from github),"['github_latest_release.txt,release_notes.rst']",{'master'}
a02248b2bb38636182f8d46164a7187797013474,Fabio Kru,2015-04-27,Added an example to show the GUIDED mode with POSITION_TARGET_LOCAL_NEDMAVLink command.,"['guided-set-speed-yaw-demo.md,guided_set_speed_yaw.py,readme.md']",{'master'}
40194495194484c1fa9737ee0f9e37f45356a8aa,hamishwillee,2015-04-28,Fix typo in example - virst instead of first,['follow_me.py'],{'master'}
10c9bcfd58a669587f568b4d21354ce95b94fef9,hamishwillee,2015-04-28,Move the contributing doc into about folder,"['contributing.rst,index.rst']",{'master'}
6a6c11d601d41389ed6ca641674eabc7afddb425,hamishwillee,2015-04-30,tidied up contributing doc to remove unwanted block quotes in bulleted list,['contributing.rst'],{'master'}
533aa0781671c3281a3153496cc074f202df0d5b,hamishwillee,2015-04-30,"Add todo markup to the API docs so that general discussion is hidden in normal builds. IN the automodule, added a directive to list all TODOS in special builds",['automodule.rst'],{'master'}
76b9c16783cbf75a3fc4ee97815d76121c8334d2,hamishwillee,2015-04-30,Renamed reference page in index to plain API Reference - it is obvious it is Python reference.,['index.rst'],{'master'}
0ec0bc6b98ac273573434cbe1c925cc09e0d02da,hamishwillee,2015-04-30,adds Index as a sub-menu of API reference,['automodule.rst'],{'master'}
591f4037438ae02a16f9b3a88d0495c8edb61f45,Hamish Willee,2015-04-30,Adds script to retrieve the latest release notes from a specified git repo,['get_release_notes.py'],{'master'}
05e497b76483e701f2db503317626598609e5269,Hamish Willee,2015-04-30,Add release notes (including file containing release notes from github),"['github_latest_release.txt,release_notes.rst']",{'master'}
94ccc208a38c27d87b8c62e1d405654c2376799d,hamishwillee,2015-04-30,Fix typo in example - virst instead of first,['follow_me.py'],{'master'}
f3d1f5976d8c0d4f9c6a841b3998f48bece858f1,hamishwillee,2015-04-30,Move the contributing doc into about folder,"['contributing.rst,index.rst']",{'master'}
