Commit_ID,Contributor,Date,Message,Files
567fbf93ed6b8fb4e305c420e1ae5387547ff047,Sonny Jeon,2012-02-11,"G54 work coordinate support (w/ G10,G92.1). Re-factored g-code parser with error checking. Minor compiler compatibility changes.- G54 work coordinate system support. Up to 6 work coordinate systems(G54-G59) available as a compile-time option.- G10 command added to set work coordinate offsets from machineposition.- G92/G92.1 position offsets and cancellation support. Properly followsNIST standard rules with other systems.- G53 absolute override now works correctly with new coordinate systems.- Revamped g-code parser with robust error checking. Providing userfeedback with bad commands. Follows NIST standards.- Planner module slightly changed to only expected position movementsin terms of machine coordinates only. This was to simplify coordinatesystem handling, which is done solely by the g-code parser.- Upon grbl system abort, machine position and work positions areretained, while G92 offsets are reset per NIST standards.- Compiler compatibility update for _delay_us().- Updated README.","['config.h,gcode.c,gcode.h,limits.c,main.c,motion_control.h,nuts_bolts.c,nuts_bolts.h,planner.c,planner.h,protocol.c,protocol.h,readme.textile,serial.h,spindle_control.c']"
d6abf10d49c16f14a68ef213f749f11e7398e7cb,Sonny Jeon,2012-02-25,"Minor include related compile fix. Added experimental XON/XOFF flow control. Not officially supported!- A latency issue related to USB-to-serial converters on the Arduinodoes not allow for XON/XOFF flow control to work correctly on standardterminal programs. It seems that only specialized UI's or avoiding theUSB port all together solves this problem. However, XON/XOFF flowcontrol is added for advanced users only as a compile-time option. Thisfeature is officially *NOT* supported by grbl, but let us know of anysuccesses with it!","['config.h,nuts_bolts.h,serial.c']"
d3be21693171ed597dd212176c6fb33d35cff622,Sonny Jeon,2012-03-10,Minor fix related to spindle_stop() crashing abort in certain cases.- Updated spindle_stop() to fix abort bug and to be more in line withv0.8.,"['config.h,gcode.c,main.c,serial.c,spindle_control.c']"
1720484d761509a824ced51a513bc589a36c0cf5,Sonny Jeon,2012-06-27,No changes. Github commit bug.,"['COPYING,Makefile,commands.txt,resources.txt,structure.txt,eeprom.h,gcode.c,gcode.h,limits.c,limits.h,main.c,motion_control.c,motion_control.h,nuts_bolts.c,nuts_bolts.h,planner.c,planner.h,print.c,print.h,protocol.c,protocol.h,stream.rb,trapezoid_simulator.rb,serial.c,serial.h,settings.c,settings.h,spindle_control.c,spindle_control.h,stepper.h']"
4d3c720bcc0cec06e9f108913fd5a5fc655ce5ec,Sonny Jeon,2012-09-19,"M30 minor bug fix.Order of operations was off. Now works as intended,",['gcode.c']
d30cb906f886e71987ce986effbd1c9368aca479,Sonny Jeon,2012-09-30,"Updated limit/homing routine. Works, but needs more TLC.- Added acceleration to the homing routine.- Homing now accounts for different step rates when moving multipleaxes without exceeding acceleration limits.- Homing now updates all internal positioning variables to machine zeroafter completion.- ""Poor-man's"" debounce delay added.- Updated the delay_us() function to perform faster and more accuratemicrosecond delays. Previously, the single increments would addnoticeable time drift for larger delays.- Fix a bug in the stepper.c prescalar calculations that was changed inthe last commit.- Other minor fixes.","['config.h,gcode.c,gcode.h,limits.c,motion_control.c,nuts_bolts.c,planner.c,planner.h,serial.c,stepper.c']"
4c6f5bec481177ab32086fefb03e6e83a1720b2f,Sonny Jeon,2012-10-09,"Improved homing cycle. New settings: homing enable/rates, debounce and step idle lock time.- Homing cycle will now cycle twice (spec more/less in config) toimprove repeatability and accuracy by decreasing overshoot.- New Grbl settings added: Enable/disable homing cycles, homing seekand feed rates, switch debounce delay, and stepper idle lock time.- Please note that these settings may change upon the next push, sincethere will be more added soon. Grbl *should* not re-write your oldsettings, just re-write the new ones. So, make sure you keep thesewritten down somewhere in case they get lost from a code bug.- Refactored settings migration to be a little smaller and managablegoing forward.","['config.h,gcode.c,limits.c,protocol.c,protocol.h,settings.c,settings.h,stepper.c']"
34f6d2eb4b3e25aec008889451e6fd4276ee055b,Sonny Jeon,2012-10-13,"Minor updates, improvements, and bug fixes.- Allowed status_message function to be called by others. This is tocentralize all feedback into protocol.c.- Fixed a bug where line number words 'N' were causing the parser toerror out.- Allowed homing routine feed rates to move slower than theMINIMUM_STEP_RATE parameter in config.h.- Homing performs idle lock at the end of the routine.- Stepper idle lock time will now not disable the steppers when thevalue is set at 255. This is accomodate users who prefer to keep theiraxes enabled at all times.- Moved some defines around to where they need to be.","['gcode.c,limits.c,limits.h,planner.c,protocol.c,protocol.h,settings.c,settings.h,stepper.c,stepper.h']"
df5bb70b2515b8bc05ca7c90abf1b221f63aeafe,Sonny Jeon,2012-10-16,"Hard limits, homing direction, pull-off limits after homing, status reports in mm or inches, system alarm, and more.- Thank you statement added for Alden Hart of Synthetos.- Hard limits option added, which also works with homing by pulling offthe switches to help prevent unintended triggering. Hard limits use ainterrupt to sense a falling edge pin change and immediately go intoalarm mode, which stops everything and forces the user to issue a reset(Ctrl-x) or reboot.- Auto cycle start now a configuration option.- Alarm mode: A new method to kill all Grbl processes in the event ofsomething catastrophic or potentially catastropic. Just works with hardlimits for now, but will be expanded to include g-code errors (mostlikely) and other events.- Updated status reports to be configurable in inches or mm mode. Muchmore to do here, but this is the first step.- New settings: auto cycle start, hard limit enable, homing directionmask (which works the same as the stepper mask), homing pulloffdistance (or distance traveled from homed machine zero to preventaccidental limit trip).- Minor memory liberation and calculation speed ups.","['config.h,gcode.c,limits.c,main.c,motion_control.c,nuts_bolts.h,protocol.c,serial.c,settings.c,settings.h,stepper.c']"
39e11b696f3f67904e595e379b89b9734999c374,Sonny Jeon,2012-10-18,Hard limits code minor updates.- Fixed a bug that would not disable the steppers if a user issues asystem abort during a homing cycle.- Updated the hard limit interrupt to be more correct and to issue ashutdown for the right situations when the switch has been triggered.- Added a status message to indicate to the user what happened and whatto do upon a hard limit trigger.,"['config.h,limits.c,motion_control.c,nuts_bolts.h,protocol.c,protocol.h,serial.c']"
065ceceb342f1366fc61cdc900af292767a3728d,Sonny Jeon,2012-10-21,"New alarm method. Re(re)organized status messages.- Installed a new 'alarm' method to centralize motion kills acrossalarm or reset events. Right now, this is controlled by system abortand hard limits. But, in the future, a g-code parser error may callthis too as a safety feature.- Re(re)organized status messages to just print all errors, regardlessfrom where it was called. This centralizes them into one place.- Misc messages method installed for any user feedback that is not aconfirmation or error. Mainly so that there is a place to performwarnings and such.- New stuff installed and still made the flash size smaller by savingflash space from clearing out repeated '\r\n' pgmstrings.- Fixed a bug where hard limits message would print everytime a systemabort was sent.","['limits.c,motion_control.c,motion_control.h,protocol.c,protocol.h,serial.c,settings.c,settings.h,stepper.c']"
e0a9054e32f6e00cf6931552b11b9f201e240bf0,Sonny Jeon,2012-11-01,"New report module. 6 persistent work coordinates. New G-codes and settings. README and minor bug updates(NOTE: This push is likely buggy so proceed with caution. Justuploading to let people know where we're going.)- New report.c module. Moved all feedback functions into this module tocentralize these processes. Includes realtime status reports, statusmessages, feedback messages.- Official support 6 work coordinate systems (G54-G59), which arepersistently held in EEPROM memory.- New g-code support: G28.1, G30.1 stores current machine position as ahome position into EEPROM. G10 L20 Px stores current machine positioninto work coordinates without needing to explicitly send XYZ words.- Homing performed with '$H' command. G28/G30 no longer start thehoming cycle. This is how it's supposed to be.- New settings: Stepper enable invert and n_arc correction installed.- Updated and changed up some limits and homing functionality. Pull-offtravel will now move after the homing cycle regardless of hard limitsenabled. Fixed direction of pull-off travel (went wrong way).- Started on designing an internal Grbl command protocol based on the'$' settings letter. Commands with non numeric characters after '$'will perform switch commands, homing cycle, jogging, printingparamters, etc. Much more to do here.- Updated README to reflect all of the new features.","['Makefile,config.h,gcode.c,limits.c,main.c,motion_control.c,nuts_bolts.h,protocol.c,protocol.h,readme.textile,report.c,report.h,serial.c,settings.c,settings.h,stepper.c,stepper.h']"
303cf59f5246b46d0775b31290c04b5712ff4b2c,Sonny Jeon,2012-11-01,"Added block delete, opt stop, single block mode. New parser state and parameter feedback. Overhauled '$' command.NOTE: Another incremental update. Likely buggy, still a ways to gobefore everything is installed, such as startup blocks.- Changed the '$' command to print help. '$$' now prints Grbl settings.The help now instructs the user of runtime commands, switch toggling,homing, etc. Jogging will be added to these in v0.9.- Added switches: block delete, opt stop, and single block mode.- Now can print the g-code parser state and persistent parameters(coord sys) to view what Grbl has internally.- Made the gc struct in the g-code parser global to be able to printthe states. Also moved coordinate system tracking from sys to gc struct.- Changed up the welcome flag and updated version to v0.8c.- Removed spindle speed from gcode parser. Not used.","['config.h,gcode.c,gcode.h,nuts_bolts.h,protocol.c,report.c,report.h,settings.c,settings.h,spindle_control.c,spindle_control.h']"
4c711a4af7a21b1005bd2ac59a423b021ae831fb,Sonny Jeon,2012-11-03,"New startup script setting. New dry run, check gcode switches. New system state variable. Lots of reorganizing.(All v0.8 features installed. Still likely buggy, but now thouroughtesting will need to start to squash them all. As soon as we're done,this will be pushed to master and v0.9 development will be started.Please report ANY issues to us so we can get this rolled out ASAP.)- User startup script! A user can now save one (up to 5 as compile-timeoption) block of g-code in EEPROM memory. This will be run everytimeGrbl resets. Mainly to be used as a way to set your preferences, likeG21, G54, etc.- New dry run and check g-code switches. Dry run moves ALL motions atrapids rate ignoring spindle, coolant, and dwell commands. For rapidphysical proofing of your code. The check g-code switch ignores allmotion and provides the user a way to check if there are any errors intheir program that Grbl may not like.- Program restart! (sort of). Program restart is typically an advancedfeature that allows users to restart a program mid-stream. The checkg-code switch can perform this feature by enabling the switch at thestart of the program, and disabling it at the desired point with someminimal changes.- New system state variable. This state variable tracks all of thedifferent state processes that Grbl performs, i.e. cycle start, feedhold, homing, etc. This is mainly for making managing of these taskeasier and more clear.- Position lost state variable. Only when homing is enabled, Grbl willrefuse to move until homing is completed and position is known. This ismainly for safety. Otherwise, it will let users fend for themselves.- Moved the default settings defines into config.h. The plan is toeventually create a set of config.h's for particular as-built machinesto help users from doing it themselves.- Moved around misc defines into .h files. And lots of other littlethings.","['config.h,gcode.c,gcode.h,limits.c,limits.h,main.c,motion_control.c,motion_control.h,nuts_bolts.c,nuts_bolts.h,planner.c,planner.h,print.c,protocol.c,protocol.h,readme.textile,report.c,report.h,serial.c,serial.h,settings.c,settings.h,spindle_control.c,stepper.c,stepper.h']"
8c0106c247134383dc47174ae005c9242e9be643,Sonny Jeon,2012-11-04,"Tweaks and minor bug fixes. Added purge buffer command.- Added a purge buffer (and lock) command. This is an advanced optionto clear any queued blocks in the buffer in the event of systemposition being lost or homed. These queued blocks will likely not movecorrectly if not purged. In typical use, the purging command releasesthe homing axes lock in case a user need to move the axes off theirhard limit switches, but position is not guaranteed. Homing is advisedimmediately after.- Created a system-wide sync current position function. Cleans up someof the repetitive tasks in various places in the code that do the samething.- Removed the clear all switches command '$S'. Not really needed andhelped clean up a sync call.- Other minor tweaks. Readme updated slightly..","['gcode.c,gcode.h,main.c,motion_control.c,nuts_bolts.c,nuts_bolts.h,planner.c,planner.h,protocol.c,readme.textile,report.c,report.h']"
f41dd6927378c7a2600b2b177aadd59a2fc83ad3,Sonny Jeon,2012-11-05,"Tweaks and bug fixes. Increase to 3 startup blocks. Remove purge/added unlock command- Increased the number of startup blocks to 3 for no good reason otherthan it doesn't increase the flash size.- Removed the purge buffer command and replaced with an disable hominglock command.- Homing now blocks all g-code commands (not system commands) until thehoming cycle has been performed or the disable homing lock is sent.Homing is required upon startup or if Grbl loses it position. This isfor safety reasons.- Cleaned up some of the Grbl states and re-organized it to be littlemore cohesive.- Cleaned up the feedback and status messages to not use so much flashspace, as it's a premium now. - Check g-code and dry run switches how are mutually exclusive andcan't be enabled when the other is. And automatically resets Grbl whendisabled.- Some bug fixes and other minor tweaks.","['config.h,gcode.c,main.c,motion_control.c,nuts_bolts.h,protocol.c,report.c,report.h,settings.c']"
5e7a4b3ba8a032aa6880d7eb8224a37819f0286c,Sonny Jeon,2012-11-07,"More tweaks. Removed dry run. Trimmed all messages to save flash space.- Removed the dry run switch. It was getting overly complicated forwhat it needed to do. In practice, single block mode and feed rateoverrides (coming in next release) does a much better job with dry runsthan 'dry run'.- Trimmed all of Grbl's messages from help, status, feedback tosettings. Saved 0.6KB+ of flash space that could be used for v0.9features.- Removed some settings inits when set. Will depend on user to powercycle to get some of these to reload.- Fixed a bug with settings version not re-writing old settings, whenit should. Thanks Alden!","['config.h,gcode.c,gcode.h,main.c,protocol.c,report.c,settings.c,settings.h']"
e6ad15b548c65bf64c5fc733329e0ed9ebfc0e27,Sonny Jeon,2012-11-10,Tweaks. Seek rate updates when set. CCW arc full circle fix.- Fixed a minor issue where the seek rates would not immediately beused and only would after a reset. Should update live now.- A full circle IJ offset CCW arc would not do anything. Fixed bug viaa simple if-then statement.- Radius mode tweaks to check for negative value in sqrt() rather thanisnan() it. Error report updated to indicate what actually happened.,"['gcode.c,gcode.h,motion_control.c,report.c,report.h']"
