Commit_ID,Contributor,Date,Message,Files,Branch
9e92514efea1680080ac8ba26f0152f08ee0a84e,deadprogram,2013-12-02,Travis lang build,['.travis.yml'],{'master'}
6cbeb71d002e8d3681c2fccabdbfc617cf004625,Adrian Zankich,2013-12-02,Small robot refactor,['robot.go'],{'master'}
b55167585aa925988ae691ea79879e4c8a345635,deadprogram,2013-12-02,Dots for ignoring imports,"['hello.go,hello_api.go,sphero.go,sphero_api.go,sphero_master.go']",{'master'}
fb963364b1092afc34942910d0898ca4b6bb2338,deadprogram,2013-12-03,Can I build?,"['.travis.yml,blink.go,hello.go,hello_api.go,sphero.go,sphero_api.go,sphero_master.go']",{'master'}
1703e91d819636a2bf1790f2be987e8e850c929d,deadprogram,2013-12-03,Can I build?,['.travis.yml'],{'master'}
f2a697e787a717f65b5f4eb13128a293ff85e8cd,deadprogram,2013-12-03,Can I build now?,['.travis.yml'],{'master'}
c2ae3913e8ea1d31c8f8905f5632ca5afb139c0e,deadprogram,2013-12-03,Install ginkgo and gomega dependencies,['.travis.yml'],{'master'}
60abbf8c2a99bf3f0ee123e91f215d96e3b73334,Adrian Zankich,2013-12-03,Add serialport support,"['sphero_master.go,port.go,utils.go']",{'master'}
0871811cc401971b6662ea36d6470133df6ca5dd,Adrian Zankich,2013-12-03,Work is optional,['robot.go'],{'master'}
ad0bdeaf8e188eb46f82347c3f7f55442b558a40,Adrian Zankich,2013-12-03,Update examples,"['blink.go,hello_api.go,sphero.go,sphero_api.go,sphero_master.go']",{'master'}
6b7554a900de8e0160f86d10171c273fe4326762,Adrian Zankich,2013-12-06,Add support for additional parameters,"['adaptor.go,connection.go']",{'master'}
1563aa78fcfaf2788d06cb9a7bb07b3f3fd9c889,Adrian Zankich,2013-12-15,Properly set default interval,['device.go'],{'master'}
216bbd3939c334447d0e3ef5e58530ae78f4741a,Adrian Zankich,2013-12-15,Small refactor,['device.go'],{'master'}
6f01605d382ef4d570a52aeab83837dd20dfbe09,Adrian Zankich,2013-12-18,DRY up On function,['utils.go'],{'master'}
05bdb70c32b2a3376ad876693e18a9d01c677c99,Adrian Zankich,2013-12-18,"Switch to adaptor, driver, connection and device interfaces","['adaptor.go,connection.go,device.go,driver.go,master.go,robot.go,utils.go']",{'master'}
7aa11042f12726a031a9601591de3f9188dd00b7,Adrian Zankich,2013-12-18,Set GOMAXPROCS property in GobotMaster,"['master.go,robot.go']",{'master'}
b4e82b788e817a13ebfb2e329beb3045361dd9d9,Sebastien Binet,2013-12-19,all: updates for new gonuts/commander api,"['generate.go,main.go']",{'master'}
2e5c745432d2e737b4c9f54a30c8640576afc92c,Adrian Zankich,2013-12-30,Remove Params from driver struct,"['device.go,driver.go']",{'master'}
5deff8dfed13193529d4044b18a8ff80bc881219,Adrian Zankich,2013-12-30,Update examples,"['blink.go,sphero.go,sphero_api.go,sphero_master.go']",{'master'}
411702d2847fbfb3c7bc307ae6eb46313d3f795a,Adrian Zankich,2013-12-30,Add master and robot test coverage,"['device.go,master_test.go,robot.go,robot_test.go,test_helper.go']",{'master'}
badf45933c091e804076f80cb513b8e0ba83db96,Adrian Zankich,2013-12-30,Add device test coverage,"['device_test.go,test_helper.go']",{'master'}
0512cc756ddc2972a2a7bf8fa31b29a262d499c2,Adrian Zankich,2013-12-30,Add Publish function for driver events,['utils.go'],{'master'}
bdd9b88327c6f417e4df53ae79ef06350372c346,Adrian Zankich,2013-12-30,Add Finalize on SIGINT,"['connection.go,master.go,robot.go']",{'master'}
7da1b802c53b260f3e1927cfc3ec62123ebc38de,Adrian Zankich,2013-12-30,Use golang log,"['connection.go,device.go,gobot_suite_test.go,robot.go']",{'master'}
d6d9e89e96cdbad767ae9228eda1afad46beb96c,Adrian Zankich,2013-12-31,Clean up tests,"['device_test.go,master_test.go,robot_test.go,test_helper.go']",{'master'}
50db5504b8d0e04acdbf3431a52d03372f3d24d8,Adrian Zankich,2013-12-31,More test coverage,"['connection.go,connection_test.go,device_test.go']",{'master'}
c5c16d441e1d4277af4838c97e64c4bd027766cd,Adrian Zankich,2014-01-02,Refactor robot and master,"['master.go,master_test.go,robot.go']",{'master'}
409756ca04fb47529e56b6d89e5d95e7b27dc141,deadprogram,2014-01-20,Do not run tests on gobot.io branch,['.travis.yml'],{'master'}
396c9cf4662c373a43aaa767bc34d06b262fd43e,Adrian Zankich,2014-01-26,WIP robeaux support,"['adaptor.go,api.go,connection.go,device.go,driver.go,robot.go']",{'master'}
dc968aa9595487fd6541710473f244b4f2d8bf38,Adrian Zankich,2014-01-27,JSON compatibility with cylon and artoo,['api.go'],{'master'}
85bc0835937d444d6543fb0027258ff66a38ba0f,Adrian Zankich,2014-01-27,Add robeaux submodule,"['.gitmodules,api.go,robeaux']",{'master'}
bb158e81727c5a94aec22fd67f3e0b7e1df3997e,Adrian Zankich,2014-02-04,Remove robeaux submodule,"['.gitmodules,robeaux']",{'master'}
acd4aa1896ef058f51010e1f04be6c30cfa79c0c,Adrian Zankich,2014-02-24,Update generator,['generate.go'],{'master'}
bcca7f99621a6029d7a5a417279b5ec81c71494e,Adrian Zankich,2014-03-06,Fix typo in generator,['generate.go'],{'master'}
a2c9fe6700c1fbec23e555bee8fe7a0f2e87cc16,Adrian Zankich,2014-03-26,Add scale functions,['utils.go'],{'master'}
0418ca26caeeeacde4570d805665b9181e3b7e64,Adrian Zankich,2014-03-31,Add Halt function to DriverInterface,"['device.go,driver.go,master.go,robot.go,test_helper.go']",{'master'}
bc014f7c4612fa175215812585e7f216f66f4e08,Adrian Zankich,2014-03-31,Add Init function to DriverInterface,"['device.go,driver.go,robot.go,test_helper.go']",{'master'}
d1bf2ff1e9c942a2bcb028ca71d488786294548e,Adrian Zankich,2014-04-01,Add tests for generated projects,"['generate.go,main.go']",{'master'}
d34e61783b72885b30cf52356e37c6bf9456883d,deadprogram,2014-04-06,Add IRC notifications to Travis builds,['.travis.yml'],{'master'}
566d7ebac0e739c4605adfece18e6925862cf358,Adrian Zankich,2014-04-07,Add Godeps file,['Godeps'],{'master'}
c75894cc821e620aad7d01ca870689408f3b13ec,Adrian Zankich,2014-04-07,Use go-martini/martini,"['Godeps,api.go']",{'master'}
e318d704445720d76281377bab19319a9bba5c6b,Adrian Zankich,2014-04-11,refactor tests,"['connection_test.go,device_test.go,gobot_suite_test.go,master.go,master_test.go,robot.go,robot_test.go,test_helper.go']",{'master'}
8fbff1e14be001021bc25f882ab91fa8a4697c61,Adrian Zankich,2014-04-14,Add coverallsUpdate travis configUpdate travis configAdd coveralls badge,['.travis.yml'],{'master'}
afa6cf11f25bd1a644b3179401596d8fe52d9aa6,Adrian Zankich,2014-04-15,Robot is now a pointer,"['api.go,master.go,robot.go']",{'master'}
9875101ca88f014bc0742b4744fcbca1c365ec9a,Adrian Zankich,2014-04-15,More tests,"['connection_test.go,device_test.go,master_test.go,robot_test.go,test_helper.go']",{'master'}
885078c64928871d25b7965971eb06e4d9976506,Adrian Zankich,2014-04-15,WIP api tests,"['api.go,api_test.go,robot_test.go,test_helper.go']",{'master'}
8d4a851fd30b5ea37f5920b2c0d6c60725d7ffd7,Adrian Zankich,2014-04-15,More api test coverage,"['api.go,api_test.go,master_test.go,test_helper.go']",{'master'}
646362a75c1b16a3887792e14dd0acb954cc70a0,Adrian Zankich,2014-04-15,Remove Reconnect and Disconnect from AdaptorInterface,"['adaptor.go,connection.go,test_helper.go']",{'master'}
c1b684961c18464fb7640033d2ed749181332fb1,Adrian Zankich,2014-04-15,Add utils tests,"['test_helper.go,utils.go,utils_test.go']",{'master'}
7969fbcbeafe1e495c1267cfdcb840d53b9815ca,Adrian Zankich,2014-04-16,Remove ConnectToTcp util,"['utils.go,utils_test.go']",{'master'}
ef8d41739c7c0c801e4ac3f6cb984134c0acc2d9,Adrian Zankich,2014-04-16,Remove ConnectToSerial,['utils.go'],{'master'}
0338910e0b18b1a9d455fcc91f152feaf0dc3a0d,Adrian Zankich,2014-04-16,Update examples,"['hello_api.go,sphero_api.go,sphero_master.go']",{'master'}
da6985a2c248f01179d24821368148c61c86f6d9,Adrian Zankich,2014-04-16,Update generated driver,['generate.go'],{'master'}
46d1bdced162fd270a87499bcc2400cf486852de,Adrian Zankich,2014-04-17,Update .travis.yml,['.travis.yml'],{'master'}
5cd894fdcd1e669470b3fcc4eb245a4ebb022180,deadprogram,2014-04-18,Remove Travis build from IRC,['.travis.yml'],{'master'}
189dddc3c0a1c4fa1e1b975f803ebf21c5fc609d,deadprogram,2014-04-18,WIP for API host/port params,"['api.go,api_test.go,hello_api.go,master.go']",{'master'}
d1fc8438383c0e84969784a281ccd4f85e08453a,Adrian Zankich,2014-04-18,Green tests,"['api.go,api_test.go,master_test.go']",{'master'}
0ee37bd33d1e4fa368816cb649d55267c54eaca1,deadprogram,2014-04-18,Allow user to set Host and Port when starting up Api,"['api.go,hello_api.go']",{'master'}
ed2bdfb5108887936c8eb7f1fed56e3acb541929,deadprogram,2014-04-18,Add basic auth support to api,"['api.go,hello_api_auth.go']",{'master'}
1719a02370eb68dca1694dd224b6eb49c351a9ed,deadprogram,2014-04-18,SSL support in Api,"['api.go,master.go']",{'master'}
58530eefdd4494a08dfdd8bf4a4f124b5b44a664,deadprogram,2014-04-18,Change startApi to private function,"['api.go,master.go']",{'master'}
345b60d2ab127caafab534747335be958ce34727,Adrian Zankich,2014-04-18,Update api robeaux api compatibility,"['api.go,connection.go,device.go,robot.go']",{'master'}
076f24ea3a9f27c7dfd5a4d3d9542fd86925919b,Adrian Zankich,2014-04-18,Format device and connection type,"['connection.go,device.go']",{'master'}
38174baff6caf2561b03b028928075576ae77c5d,deadprogram,2014-04-19,Display warning when using API without SSL,['api.go'],{'master'}
4cf3b3ebb67d07427e68c7fe68f24400b84479ac,Adrian Zankich,2014-04-22,Add cors support,['api.go'],{'master'}
1d0d3c1bc80f4a9b02c51d37d3450e53e5e79e4c,Adrian Zankich,2014-04-25,API commands now return an array of results,"['Godeps,api.go,api_test.go']",{'master'}
6b84cd16ff1d6eb0ed3e57074502012bd03d3332,Matt Aimonetti,2014-04-26,started cleaning up the code API,"['api.go,api_convention.go,doc.go,master.go,master_test.go,robot.go']",{'master'}
921b5932247d9abeb02d5d85442da908423bd945,Jeremy Saenz,2014-04-26,Fixed api_test compile errors,['api_test.go'],{'master'}
e7c857b9f25890bcffafa6dcec6f99973cb298d4,Jeremy Saenz,2014-04-26,Fixed the master tests,['master_test.go'],{'master'}
eb887f783767da600effdaefbffa2c64cc544de5,Jeremy Saenz,2014-04-26,Fixed the tests. Now passing!,"['robot.go,robot_test.go']",{'master'}
a6def38c5921c4bda2487de2ca37e9ff07955b68,Matt Aimonetti,2014-04-26,removed sleeps from every and after funcs,['utils.go'],{'master'}
73dcbc537fb9503f6fefa502a37665f0dc3b357e,Matt Aimonetti,2014-04-26,made tests fast again,['utils_test.go'],{'master'}
852a7699c1ccf796be3007f8189aaf0d2d73f395,Matt Aimonetti,2014-04-26,added Halt() to a collection of devices,"['device.go,master.go,robot.go']",{'master'}
9ac54feaed74319d0d3e4041690b40c1d92e1028,Adrian Zankich,2014-04-27,Update spark package,"['spark_core_api.go,spark_core_blink.go,spark_core_button.go,spark_core_led_brithgness.go,gobot-spark_suite_test.go,spark_adaptor.go,spark_adaptor_test.go,spark_core_adaptor.go,spark_core_adaptor_test.go']",{'master'}
af5413a0bcd58793311b70cdc9a544b41c4248a1,Adrian Zankich,2014-04-27,Update neurosky package,"['neurosky.go,gobot-neurosky_suite_test.go,neurosky_adaptor.go,neurosky_adaptor_test.go,neurosky_driver.go,neurosky_driver_test.go']",{'master'}
96cb0312619f7a5092d1ccfa6aa918a2e832eb84,Adrian Zankich,2014-04-27,Update joystick package,"['joystick_ps3.go,joystick_xbox360.go,ps3.go,xbox360.go,gobot-joystick_suite_test.go,joystick_adaptor.go,joystick_adaptor_test.go,joystick_driver.go,joystick_driver_test.go']",{'master'}
765ea1771797cb174b3fa3e613b225097353dd92,Adrian Zankich,2014-04-28,Update examples,"['blink.go,sphero_conways.go']",{'master'}
912e25f35349bc96099275dc207aa7a0096b8b3f,Adrian Zankich,2014-04-28,Update conways example,['sphero_conways.go'],{'master'}
86f0580f58e80253546cbfe76d0eb81d364eaff9,Adrian Zankich,2014-04-28,Update sphero driver and examples,"['sphero.go,sphero_api.go,sphero_master.go,sphero_multiple.go,commands.go,sphero_driver.go,sphero_driver_test.go']",{'master'}
d4f6d060038f2a0b64362048b6c7162cfc350cdc,Matt Aimonetti,2014-04-29,started cleaning up the code API,"['api.go,api_convention.go,doc.go,master.go,master_test.go,robot.go']",{'master'}
5e8f7451f7f33c5208f13adf8e2957acc2e86801,Jeremy Saenz,2014-04-29,Fixed api_test compile errors,['api_test.go'],{'master'}
eb2dff69a992bd382aee394d89d993d221035d9a,Jeremy Saenz,2014-04-29,Fixed the master tests,['master_test.go'],{'master'}
43d5a7c5a51a69f16909b0915a4a0086fb68bdc7,Jeremy Saenz,2014-04-29,Fixed the tests. Now passing!,"['robot.go,robot_test.go']",{'master'}
f0bf587787d922aee7a59497501c30356ba0f050,Matt Aimonetti,2014-04-29,removed sleeps from every and after funcs,['utils.go'],{'master'}
d93231a9ee9839dbbea722c47949a30a3e85367e,Matt Aimonetti,2014-04-29,made tests fast again,['utils_test.go'],{'master'}
8b978c42844f898c0b698766472b33991d31b810,Matt Aimonetti,2014-04-29,added Halt() to a collection of devices,"['device.go,master.go,robot.go']",{'master'}
9a264c288fe5d08f56c25d506ffb936f4cb01e95,Adrian Zankich,2014-04-29,Update spark package,"['spark_core_api.go,spark_core_blink.go,spark_core_button.go,spark_core_led_brithgness.go,gobot-spark_suite_test.go,spark_adaptor.go,spark_adaptor_test.go,spark_core_adaptor.go,spark_core_adaptor_test.go']",{'master'}
0df4f6db4ed6a7e55a55f0721871a6db7882a99c,Adrian Zankich,2014-04-29,Update neurosky package,"['neurosky.go,gobot-neurosky_suite_test.go,neurosky_adaptor.go,neurosky_adaptor_test.go,neurosky_driver.go,neurosky_driver_test.go']",{'master'}
d58d577f14909450b43818e9db1d6c0eff3f5dff,Adrian Zankich,2014-04-29,Update joystick package,"['joystick_ps3.go,joystick_xbox360.go,ps3.go,xbox360.go,gobot-joystick_suite_test.go,joystick_adaptor.go,joystick_adaptor_test.go,joystick_driver.go,joystick_driver_test.go']",{'master'}
cf9ed8b9be4b5c99d4c9ea7e587bc5f177eb049b,Adrian Zankich,2014-04-29,Update examples,"['blink.go,sphero_conways.go']",{'master'}
210e252065def0d683f7495a720ed2839407344a,Adrian Zankich,2014-04-29,Update conways example,['sphero_conways.go'],{'master'}
40dfce27f7e76d40e33048bf73365973992082f1,Adrian Zankich,2014-04-29,Update sphero driver and examples,"['sphero.go,sphero_api.go,sphero_master.go,sphero_multiple.go,commands.go,sphero_driver.go,sphero_driver_test.go']",{'master'}
37241b7edbdb747d91d1616fae7d2b1f126dedc0,Javier Cervantes,2014-05-02,Adding pebble support,"['pebble.go,commands.go,commands.md,events.md,gobot-pebble_suite_test.go,pebble.test,pebble_adaptor.go,pebble_adaptor_test.go,pebble_driver.go,pebble_driver_test.go']",{'master'}
e500296b965937ff5ddef30b3ed9b428122e8085,Adrian Zankich,2014-05-03,After and Every now require a time.Duration instead of a string,"['utils.go,utils_test.go']",{'master'}
819ec4f709fd6f41af928b170d2a07d60db4bf15,Adrian Zankich,2014-05-03,Gobot tests are green again,"['gobot_test.go,robot_test.go,test_helper.go']",{'master'}
b22d48eca115d2f65a4ab42bae58d5f4c7460bca,Adrian Zankich,2014-05-03,Interval is now a time.Duration,"['device.go,driver.go']",{'master'}
828b10f5564e40cfeb88b8ad1803d76ef49bd30e,Adrian Zankich,2014-05-03,Fix platform tests,"['firmata_adaptor_test.go,led_driver_test.go,hmc6352_driver.go,wiichuck_driver.go']",{'master'}
26a9e5598375ca095310e5417494da150dc98331,Adrian Zankich,2014-05-15,WIP api refactor,"['api.go,api_convention.go,api_suite_test.go,api_test.go,connection.go,device.go,robot.go,test_helper.go']",{'master'}
efbc75ebc876b8051460f1d4719a0326ec9ab3b7,Adrian Zankich,2014-05-15,Mark failing tests as pending,['api_test.go'],{'master'}
d32a5270f23392af37d9dcf7deddbb39cf425edd,Adrian Zankich,2014-05-20,"Update ardrone adaptor, driver and examples","['ardrone.go,ardrone_face_tracking.go,ardrone_ps3.go,ardrone_adaptor.go,ardrone_adaptor_test.go,ardrone_driver.go,ardrone_driver_test.go']",{'master'}
93ff0d684400f22d2fea9f20b2f4facf9b73729e,Adrian Zankich,2014-05-22,Update beaglebone package and examples,"['beaglebone_blink.go,beaglebone_blinkm.go,beaglebone_led_brightness.go,beaglebone_led_brightness_with_analog_input.go,beaglebone_servo.go,beaglebone_adaptor.go,beaglebone_adaptor_test.go']",{'master'}
8eaf55552aae2dcb58c0499c0b0c12321700256c,Adrian Zankich,2014-05-22,Update digispark package and examples,"['digispark_api.go,digispark_blink.go,digispark_led_brightness.go,digispark_servo.go,digispark_adaptor.go,digispark_adaptor_test.go']",{'master'}
ef41a36f0fc1a26932d49735b8c31fe4ced04ad9,Adrian Zankich,2014-05-22,Update hello examples,"['hello.go,hello_api.go,hello_api_auth.go']",{'master'}
02ea69f7e0851478301f14d0d53ad6095c65a4f7,Adrian Zankich,2014-05-22,Update joystick package and examples,"['joystick_ps3.go,joystick_xbox360.go,joystick_adaptor.go,joystick_adaptor_test.go,joystick_driver.go,joystick_driver_test.go']",{'master'}
7806a19a3f824bec5319eda032c46c649ec7646c,Adrian Zankich,2014-05-22,Update leap package and examples,"['leap_motion.go,leap_motion_hands.go,leap_motion_adaptor.go,leap_motion_driver.go,parser_test.go']",{'master'}
89b781fbdb7afa725fc1c6f9fbba78cf67268a62,Adrian Zankich,2014-05-22,Update neurosky package and examples,"['neurosky.go,neurosky_adaptor.go,neurosky_adaptor_test.go,neurosky_driver.go,neurosky_driver_test.go']",{'master'}
cfc11f8eda1f133923de2029436c6c0ab4007f32,Adrian Zankich,2014-05-22,Update opencv package and examples,"['opencv_face_detect.go,opencv_window.go,camera_driver.go,camera_driver_test.go,window_driver.go,window_driver_test.go']",{'master'}
f81aa433360bff963acf0cca49f3690c042b61b5,Adrian Zankich,2014-05-22,Update spark package and examples,"['spark_core_api.go,spark_core_blink.go,spark_core_button.go,spark_core_led_brithgness.go,spark_core_adaptor.go,spark_core_adaptor_test.go']",{'master'}
d877ffd2514328f7449d2653b511e39d77cce9a8,Adrian Zankich,2014-05-22,Update sphero package and examples,"['sphero.go,sphero_api.go,sphero_conways.go,sphero_master.go,sphero_multiple.go,sphero_adaptor.go,sphero_adaptor_test.go,sphero_driver.go,sphero_driver_test.go']",{'master'}
51bd9247e7f5e40367b12b26cffd3d773633cc9d,Adrian Zankich,2014-05-22,Update i2c package,"['blinkm_driver.go,blinkm_driver_test.go,hmc6352_driver.go,hmc6352_driver_test.go,wiichuck_driver.go,wiichuck_driver_test.go']",{'master'}
8e8adf158772d291ebf1ceb5b17a7b147fbe0d2f,Adrian Zankich,2014-05-22,Fix errors in examples,"['digispark_servo.go,firmata_cat_toy.go,opencv_face_detect.go']",{'master'}
6f14570641ef095fb3bcea17699e7d769ba3f6f8,Adrian Zankich,2014-06-06,Fix broken examples,"['beaglebone_led_brightness.go,firmata_cat_toy.go,neurosky.go,opencv_window.go,sphero_api.go,sphero_master.go']",{'master'}
57bb8bbce6c38834761ec78984e265281bb9c37e,Adrian Zankich,2014-06-06,Fix default Interval initialization,"['device.go,driver.go,test_helper.go,utils_test.go']",{'master'}
a7d648eee8d774eeb148ef03eb6af283e9e017f4,Adrian Zankich,2014-06-06,Makey button now uses Interval to manage polling,"['firmata_makey_button.go,makey_button_driver.go']",{'master'}
fc124ddf325f9f9e81644274a3b17cef63b0588f,Adrian Zankich,2014-06-06,I2c inteface now uses byte instead of uint16,"['blinkm_driver.go,hmc6352_driver.go,i2c.go,test_helper.go,wiichuck_driver.go']",{'master'}
45b38fd55e5ed0fca913ebaf792d9e05750e8f9c,Adrian Zankich,2014-06-06,Update digispark examples,"['digispark_api.go,digispark_blink.go,digispark_led_brightness.go']",{'master'}
e1053fbdc5cd36c02d5f3722ba1a64b9f9c2fe18,Adrian Zankich,2014-06-07,Fix Wiichuck driver,"['firmata_wiichuck.go,wiichuck_driver.go']",{'master'}
851b9bc48eaaa00a3917d761789ad718a482bac5,Adrian Zankich,2014-06-07,Fix robot command initialization,"['hello.go,hello_api.go,hello_api_auth.go,robot.go']",{'master'}
9ea4224193864ab1120162ff2214b72abb15cadf,Adrian Zankich,2014-06-08,Update joystick examples,"['joystick_ps3.go,joystick_xbox360.go']",{'master'}
513213178abca48f571ebe92e1014add32b8a028,Adrian Zankich,2014-06-08,Update leap exxamples,"['leap_motion.go,leap_motion_hands.go']",{'master'}
4449d909e474012db02ee3b3e1c598f569b2fde4,Adrian Zankich,2014-06-08,Update face detection example,['opencv_face_detect.go'],{'master'}
6e0126698e2288c59aacd9a453136de7bfc96889,Adrian Zankich,2014-06-08,Update spark examples,"['spark_core_api.go,spark_core_blink.go,spark_core_button.go,spark_core_led_brithgness.go']",{'master'}
cc8612bbcb1153c5b3f36eea1e564dc79a5ee77c,Adrian Zankich,2014-06-08,Update sphero examples,"['sphero_api.go,sphero_conways.go,sphero_master.go']",{'master'}
7cf1b991a19157dc8e9745c41c68effd3f318f0b,Adrian Zankich,2014-06-08,Update ardrone examples,"['ardrone.go,ardrone_face_tracking.go,ardrone_ps3.go']",{'master'}
10df7f5cc60d4edb33c0a139fdba9c5fcf41fb84,Adrian Zankich,2014-06-09,Fix DirectPin for firmata,['firmata_adaptor.go'],{'master'}
