Commit_ID,Contributor,Date,Message,Files,Branch,Repository
de797004271af63612f1d633b16e6e10d98e2612,Andrew Stewart,2013-10-22,Correct and consistent context for work functionsAlso corrects context(this) issues for every() and after(),"['test.js,robot.coffee']",{'master'},cylon
48db540d3746d347b41bdaeeb13621ec5e0cef83,deadprogram,2013-10-22,Connections and Devices should belong to a robot,"['connection.coffee,device.coffee,robot.coffee,connection.spec.coffee,device.spec.coffee']",{'master'},cylon
03febed1bb4b7d4ed531b28ef423b8e71c843d90,deadprogram,2013-10-22,Knowledge of self when working,"['test.js,robot.coffee']",{'master'},cylon
ce154f8d25c09823b09ca07962c58a3355f8697f,deadprogram,2013-10-22,Removing commentted line,['robot.coffee'],{'master'},cylon
3b83b5d0f7e4b9231b6677d51a9a4071eb24c455,deadprogram,2013-10-22,Simplify robot init even further,"['device.coffee,robot.coffee']",{'master'},cylon
7ab34693fa1af5a3bb4a3345296daf17440fdfb7,Andrew Stewart,2013-10-22,Simplify starting work,['robot.coffee'],{'master'},cylon
c25324c2257be56665d1f4151395770efaf1af8d,deadprogram,2013-10-22,Specify more pending tests for Device,['device.spec.coffee'],{'master'},cylon
60a7363985e20f7cf603165e4b144aac7ebc5049,deadprogram,2013-10-22,Correct reference to parent robot,['device.coffee'],{'master'},cylon
da95bccdfa93b9b0598510f6dc4701669d117a93,Andrew Stewart,2013-10-22,Add global Logger object,"['connection.coffee,cylon.coffee,device.coffee,driver.coffee,logger.coffee,robot.coffee,logger.spec.coffee,robot.spec.coffee']",{'master'},cylon
ca59493a12ced685bb0563e49ddba3a3b44a2fa7,deadprogram,2013-10-22,Proper initialization of device,"['device.coffee,robot.coffee,device.spec.coffee']",{'master'},cylon
42cd14cf1484ee536bb4dbf3c9c988ef64737e48,deadprogram,2013-10-22,A little test output reformat,"['adaptor.spec.coffee,connection.spec.coffee,cylon.spec.coffee,device.spec.coffee,driver.spec.coffee,logger.spec.coffee,robot.spec.coffee,utils.spec.coffee']",{'master'},cylon
132282d4c2793ca9df3ae3ab1092c66eebadb6ed,deadprogram,2013-10-22,Much along the way to adaptor/driver registration and loading,"['hello.js,robot.coffee,device.spec.coffee']",{'master'},cylon
a46a8c4a712924aca8e4b991ab7281bd614e98b6,deadprogram,2013-10-22,Hello in both javascript and coffeescript,"['hello.coffee,hello.js']",{'master'},cylon
7e98fdd96b320fbba85aa0c332af273a00c244a6,deadprogram,2013-10-22,Both every and after,"['hello.coffee,hello.js']",{'master'},cylon
68b0c1dc09fbc5924c8ff51e08faf21d69638e6a,deadprogram,2013-10-22,I like this capitalization,"['hello.coffee,hello.js,test.js']",{'master'},cylon
8252d38a5e4a061ccd126bdc4b8bf8fd5631bd88,deadprogram,2013-10-23,WIP on dynamic loading of adaptor and driver modules,"['hello.js,connection.coffee,loopback.coffee,robot.coffee,connection.spec.coffee']",{'master'},cylon
b3131fb0b62b0bf7382c0ce42f137cac9e589a00,deadprogram,2013-10-23,More progress now just need correct export,"['loopback.coffee,robot.coffee']",{'master'},cylon
7c551f41c6bc195bde3034ab1e68093597fe0b19,deadprogram,2013-10-23,"Code runs, tests fail","['connection.coffee,device.coffee,driver.coffee,loopback.coffee,port.coffee']",{'master'},cylon
72c357b64be21264c3b983aeb90405287c00f5b7,deadprogram,2013-10-23,Adding back comments line,['connection.coffee'],{'master'},cylon
541d70b66da0ad07724d112aefad8b971df72762,Andrew Stewart,2013-10-23,Correctly set up loopback adaptor,"['loopback.coffee,robot.coffee']",{'master'},cylon
bf4d42970e4e5d6e5c140c1f15b2c040b3850d87,Andrew Stewart,2013-10-23,Proper initialization of adaptors,"['connection.coffee,loopback.coffee,robot.coffee']",{'master'},cylon
f0ca9ee60b398799ba0a0b5ec8a74b6609bad1d5,Andrew Stewart,2013-10-23,Use fat arrows (=>) to simplify scope management,['robot.coffee'],{'master'},cylon
dbe4ccbbd54000047265a6124b5a9142636aa01a,Andrew Stewart,2013-10-23,Fix connection test failure,['connection.spec.coffee'],{'master'},cylon
1209686388bf8b6aa12c16ea9354059c75b65630,deadprogram,2013-10-23,"Making test pending, for now",['cylon.spec.coffee'],{'master'},cylon
945273924479d8b4195b514b3fd6e5556e2cee85,Andrew Stewart,2013-10-23,Add addProxy() method to Adaptor class,"['adaptor.coffee,adaptor.spec.coffee']",{'master'},cylon
ecdc417a585cb88e6303938a9e309f933eb701c3,Andrew Stewart,2013-10-23,Revise Logger to accept multiple arguments,"['logger.coffee,logger.spec.coffee']",{'master'},cylon
82c530fe5b452ac33488a0ee63dc87c40749106b,Andrew Stewart,2013-10-23,Example of using cylon-sphero adaptor,"['sphero.coffee,package.json,connection.coffee,robot.coffee']",{'master'},cylon
4a57300d32a9a15d6b1578356ba2d8e56e10bdb9,Andrew Stewart,2013-10-23,Fix test fails,"['loopback.coffee,robot.coffee,connection.spec.coffee']",{'master'},cylon
61e8c776c3f3d54a9e6353b3b00a992767c2ed14,Andrew Stewart,2013-10-23,Remove unnecessary dependency,['package.json'],{'master'},cylon
2c34f4c77ef2265fe037e5cd55ffff2cefda3752,Andrew Stewart,2013-10-23,Fix issues with registerAdaptor,['robot.coffee'],{'master'},cylon
2c6d7ea7c3a6958823c7c0d9232e8708bc73390c,Andrew Stewart,2013-10-23,Pass connection when requiring adaptors,['robot.coffee'],{'master'},cylon
0e5f27f1c682673cc32918e5d2fb58b66286c540,Andrew Stewart,2013-10-23,Allow for similar hooking into drivers,['robot.coffee'],{'master'},cylon
e8095a2ffde5d0c606844940f96c799c8500648c,Edgar O Silva,2013-10-23,Fixes issue with connection port not being found in adaptor.,"['sphero.coffee,connection.coffee']",{'master'},cylon
b8af863aaddbf8a96d103722eee3c71ab98f9d4d,Andrew Stewart,2013-10-23,Switch to singleton robot Master,"['hello.coffee,hello.js,master.coffee,sphero.coffee,test.js,cylon.coffee']",{'master'},cylon
015ad3823ca1372b17561dead7d815d72074b774,Edgar O Silva,2013-10-23,Move self = this into instance scope.,['connection.coffee'],{'master'},cylon
5fba02ae84b107a7a09474739add4c21f8ec0123,deadprogram,2013-10-23,Remove cylon-sphero dependency should be the other way around,['package.json'],{'master'},cylon
5f83d2f62603c2b064766eab82e618a1e21353d5,Andrew Stewart,2013-10-23,Easier singleton generation,"['master.coffee,cylon.coffee']",{'master'},cylon
e32b1b82fd0b5be5daf69adaa163dce96ffc63ea,deadprogram,2013-10-23,Small correction to examples,"['hello.coffee,sphero.coffee,test.js']",{'master'},cylon
29515adea73807b975b6ed8af2381be34c1e15b0,Andrew Stewart,2013-10-23,Fix driver-related issues,['robot.coffee'],{'master'},cylon
b8371232d1ae34b5c56912e5a5e08b19c3191741,deadprogram,2013-10-23,Proxy commands into device from associated driver,"['device.coffee,driver.coffee,device.spec.coffee']",{'master'},cylon
a6d29ecbdd508c3f500f5cca589d24d137a8be19,deadprogram,2013-10-23,Can proxy commands from connection to associated adaptor,"['sphero.coffee,adaptor.coffee,connection.coffee,adaptor.spec.coffee,connection.spec.coffee']",{'master'},cylon
dc4d3caa6c6a82ec3594a2ea6fe471ba47128491,deadprogram,2013-10-24,Calling into the driver,['device.coffee'],{'master'},cylon
b9165fa09ca39ad747a431f8884419236c6be327,deadprogram,2013-10-24,Remove commented line,['sphero.coffee'],{'master'},cylon
f8eb77c95924d83825370643b4f02fa726d20641,deadprogram,2013-10-24,Remove the extra messages,['device.coffee'],{'master'},cylon
10bccd896dda680bb6fe815c6a669292b2207447,deadprogram,2013-10-24,A bit more cleanup of self,"['device.coffee,driver.coffee,loopback.coffee,port.coffee,driver.spec.coffee']",{'master'},cylon
3310dee2605c793eafc77e975eb97b7d4a2ecaf4,Andrew Stewart,2013-10-24,Rewritten 'Master' example,['master.coffee'],{'master'},cylon
31aa6e490146e1714c9ff3b01260ef22fa19f374,Andrew Stewart,2013-10-24,Fix scope for performing work,['robot.coffee'],{'master'},cylon
cc24e89249a1a02d59c9ab1e550713b1d88e0cd5,Edgar O Silva,2013-10-24,WIP on event emitter for device and connection.,"['sphero.coffee,connection.coffee,device.coffee']",{'master'},cylon
a50ccc65481e0488c1e7fdc15eb753739f3cdf23,Edgar O Silva,2013-10-24,Trigger event on device connection example.,['sphero.coffee'],{'master'},cylon
06f307afc9046430ff774caf4a83040fd5980229,Edgar O Silva,2013-10-24,WIP on collision detection and event emitter.,"['sphero.coffee,connection.coffee,device.coffee']",{'master'},cylon
f6797a47825620ac41035f61208f1d05d554da1d,Edgar O Silva,2013-10-24,Added roll back to the example.,['sphero.coffee'],{'master'},cylon
612ddce14209726ba58beb8ee9a655c0f3b93cac,Andrew Stewart,2013-10-24,"Connections don't need direct binding, just Devices","['robot.js,robot.coffee']",{'master'},cylon
b0346204a094bfafa1082e77df78da29429e119a,Andrew Stewart,2013-10-24,Add Travis-CI build status check example,['travis.coffee'],{'master'},cylon
046c3578a5e0d5b3df578ba39fc17546edb0f02a,deadprogram,2013-10-24,More examples please,"['sphero_messages.coffee,sphero_multiple.coffee']",{'master'},cylon
6bf47abf3cfcfbc164362fac4f5b05bb2b2ebc3f,deadprogram,2013-10-24,Color sphero example,['sphero_color.coffee'],{'master'},cylon
b6ff2cd361dd4754390c1800f0576dfd2b575377,deadprogram,2013-10-24,How you like me now?,['travis.coffee'],{'master'},cylon
1064e75128b2eac9fcf372a661694e41d67820b1,Andrew Stewart,2013-10-24,Clear up scope,"['robot.js,robot.coffee']",{'master'},cylon
c5392f3e192fcf534bcb6f2846afd054cabfb8b1,deadprogram,2013-10-25,The examples shown at js.la,"['hello.js,sphero.coffee,sphero_color.coffee,sphero_multiple.coffee']",{'master'},cylon
f2cf92644b93bc8a0609f45e4ee22c85c3c83962,deadprogram,2013-10-25,Better multiple,['multiple.coffee'],{'master'},cylon
69a476dfbf62c2f75f880f9681e22f9dd1924632,deadprogram,2013-10-25,Correct missing command in loopback test adaptor,"['loopback.js,multiple.coffee,loopback.coffee']",{'master'},cylon
7a67dbfd22e4d74f2c179d04efca5ef134f694de,deadprogram,2013-10-25,Namespace all the adaptors,"['loopback.js,multiple.coffee,loopback.coffee']",{'master'},cylon
fea55228ccf2c89e0e7a026586be63f8f7f87736,deadprogram,2013-10-25,Added ping driver for testing,"['ping.js,robot.js,multiple.coffee,ping.coffee,robot.coffee']",{'master'},cylon
450a87e17ea38ff5e38a770f4a95a4d1375cea00,Edgar O Silva,2013-10-25,Fixes issue with events not being triggered in drivers because .start was not being called to setup.,"['device.js,robot.js,pure_spheron.coffee,sphero_messages.coffee,device.coffee,robot.coffee']",{'master'},cylon
5e6bf8763bd35275c2142d155b3e07b808b0a7f9,deadprogram,2013-10-25,Devices need pin,"['device.js,device.coffee']",{'master'},cylon
79f02193ca9afde2b2fe24fa7458ad3a74c9cbf3,deadprogram,2013-10-25,All green,['robot.spec.js'],{'master'},cylon
08da7d3390108a7fc73af3ee4eff822bd849289d,deadprogram,2013-10-26,Some logging for debug mode only,"['connection.js,device.js,robot.js,connection.coffee,device.coffee,robot.coffee']",{'master'},cylon
c94549bf75a413125fefc4ba3d4ec774457543e2,deadprogram,2013-10-26,README and example synced up,['blink.coffee'],{'master'},cylon
16a049f5863a01936447bb6bd09e5649823a87a0,deadprogram,2013-10-26,"Pass requested driver name to driver module, for those that contain multiple drivers","['robot.js,robot.coffee']",{'master'},cylon
8372486a00235adcf7e90fddc58d8081c4b17b92,deadprogram,2013-10-28,Almost the button example,['button.coffee'],{'master'},cylon
01b2d84bd10174f49946b873e38790d560958139,Andrew Stewart,2013-10-28,Add method to proxy functions between objects,"['utils.js,utils.coffee']",{'master'},cylon
21624ffacda8554527b1606d5ef30d9500bac49f,Andrew Stewart,2013-10-28,Use proxyFunctionsToObject for Connection and Device,"['connection.js,device.js,connection.coffee,device.coffee']",{'master'},cylon
c5cf70a5af3dc25101f091e02c31b3447e4e25dc,Andrew Stewart,2013-10-28,Remove irrelevant tests,"['connection.spec.js,device.spec.js,connection.spec.coffee,device.spec.coffee']",{'master'},cylon
6a52e7f869ab2203d494b6107e9d2916bf15b128,deadprogram,2013-10-28,Tweak to button example,['button.coffee'],{'master'},cylon
c33a99e4bd0807940fe3b9a94cb86e330f1bb8d0,Andrew Stewart,2013-10-28,Add tests for proxyFunctionsToObject,"['utils.spec.js,utils.spec.coffee']",{'master'},cylon
97b73357840436510d5ba580e262da7820188b6e,deadprogram,2013-10-28,Merged better startup routine,"['device.js,robot.js,button.coffee,device.coffee,robot.coffee']",{'master'},cylon
6b5b851b639309b91e67a6d03336d185254ace95,deadprogram,2013-10-28,Use the right event,['button.coffee'],{'master'},cylon
76cfbbe765f421af52b805f23058b023a73608bd,Andrew Stewart,2013-10-28,Correctly proxy methods for classes,"['connection.js,device.js,utils.js,connection.coffee,device.coffee,utils.coffee']",{'master'},cylon
5da9ac3216fd95399f483828687336a756a88832,Andrew Stewart,2013-10-28,Fix test fails,"['utils.spec.js,utils.spec.coffee']",{'master'},cylon
1f48fd85343dcdd22bf520b3bec9e4474d5c2038,deadprogram,2013-10-28,Working button/LED,['button.coffee'],{'master'},cylon
507e381ae663c1751ec5739e51d82ce23ac0b2e8,Edgar O Silva,2013-10-28,Sphero Collision event example.,['sphero_collision.coffee'],{'master'},cylon
d87c63dc267beef94bd4a5141daaeb72149841be,deadprogram,2013-10-28,Cleanup startConnections and startDevices to ensure proper async startup,"['connection.js,robot.js,connection.coffee,robot.coffee']",{'master'},cylon
517a093604bca0cf9a17953e0c5177b09cb84bdc,Edgar O Silva,2013-10-28,Added collision event to the messages example and updated collision example.,"['sphero_collision.coffee,sphero_messages.coffee']",{'master'},cylon
c7afd8333623927711c2cac26d7d47947d9448ed,Edgar O Silva,2013-10-28,Updated collision example to perform better and start running when you drop the sphero.,['sphero_collision.coffee'],{'master'},cylon
b29f911628d0b1be807c1ecfad8872e58a7932f2,deadprogram,2013-10-28,Update to version 0.1.0,['package.json'],{'master'},cylon
a95bd2e0ee9cf7e29cb91ef37c5ad0c3e74f940e,deadprogram,2013-10-28,Some pure JS examples for the purists,"['blink.js,button.js,travis.js']",{'master'},cylon
504e51bd28d3895d1e98b4d2650868e385a6581c,deadprogram,2013-10-28,Can now attach users own functions to robot at will,"['ping.js,robot.js,multiple.coffee,ping.coffee,robot.coffee,robot.spec.js,robot.spec.coffee']",{'master'},cylon
1c3d2236a05b6d7d881b8969c9bae21df03409ff,Andrew Stewart,2013-10-29,Add Basestar class for use in external modules,"['basestar.js,robot.js,basestar.coffee,robot.coffee']",{'master'},cylon
562b91af94f6fa334c3dd52cebc6c0320c350773,Andrew Stewart,2013-10-29,Add node-namespace to package.json,['package.json'],{'master'},cylon
3f494dd23dd96ca49610a1c2a0645acc8e015d1d,Andrew Stewart,2013-10-29,Basestar extends EventEmitter,"['basestar.js,basestar.coffee']",{'master'},cylon
d7446915c02d3d53dea1aee5cd8a4d50f463cf21,Andrew Stewart,2013-10-29,Add node-restify and socket.io to package.json,['package.json'],{'master'},cylon
43354cde418537b24efa267871f6200fa37488cb,Andrew Stewart,2013-10-29,Start for Cylon API Server,['api.coffee'],{'master'},cylon
2e0d0423bbb662741ca2b45d311739f58ad51482,Edgar O Silva,2013-10-29,Adding analog sensor support to cylon GPIO.,"['device.js,robot.js,analog_sensor.coffee,device.coffee,robot.coffee']",{'master'},cylon
cf6d2c88bc0614353b810e557efa07978b1fe1fb,Edgar O Silva,2013-10-29,"Removing DriverName param in favor of opts, which already contains it.","['device.js,device.coffee']",{'master'},cylon
a8c8b9f832b7a01726fbb784d0f994438cadb730,deadprogram,2013-10-30,Updates for version 0.2.0,['package.json'],{'master'},cylon
b37fe4a99e6e461f45c55b22fc534aa178269683,Edgar O Silva,2013-10-30,Added examples for motor speed and led brightness.,"['led_brightness.coffee,motor.coffee']",{'master'},cylon
6a9c5eb60e2529b6570ff60742c6f88eeb2bc579,Edgar O Silva,2013-10-30,Added speed output to the example.,['motor.coffee'],{'master'},cylon
05c8ad3bdc563fc3f50140c951590bea48aaae39,Andrew Stewart,2013-10-30,Add methods to export data from Robot/Device/Connection,"['connection.js,device.js,robot.js,connection.coffee,device.coffee,robot.coffee']",{'master'},cylon
2a91066864cb73e335977e6dfa574a98459008bc,Andrew Stewart,2013-10-30,Start to API and fetching of all Robots,"['api.js,cylon.js,api.coffee,cylon.coffee']",{'master'},cylon
65a2e20959df792ab98fb1093196b52a0db6784f,Andrew Stewart,2013-10-30,Add /robots/:robotid and /robots/:robotid/devices,"['api.js,cylon.js,api.coffee,cylon.coffee']",{'master'},cylon
ea472f9e129462339a5c347ee9b6189ff3729ff3,Edgar O Silva,2013-10-30,Fix issue with currentSpeed having to go through driver.,['motor.coffee'],{'master'},cylon
bf86c6f414b85bcb29149aad38cc4053ce00c106,Edgar O Silva,2013-10-30,Adding servo driver example.,['servo.coffee'],{'master'},cylon
a7d4a9d30042046a0eb197a18cc0119b498bd036,deadprogram,2013-10-31,Adding some more examples,"['conway_sphero.coffee,drone.coffee,drone_nav.coffee']",{'master'},cylon
6999236fe0a4026c4ca1edd63ae72ce8c64067e4,deadprogram,2013-10-31,Better class oriented code,['conway_sphero.coffee'],{'master'},cylon
1b4e05575cc6211fc7bfb22d69a9d81cd1f50dae,Andrew Stewart,2013-10-31,Add method for fetching a specific device belonging to a Robot,"['api.js,api.coffee']",{'master'},cylon
54e5226dd6f9becb0f051071438b3f9831f6e7ff,Andrew Stewart,2013-10-31,Callbacks are cool,"['api.js,cylon.js,api.coffee,cylon.coffee']",{'master'},cylon
4120bc3b76bde4608bae86c8761e2ab421f4c996,deadprogram,2013-10-31,Pure JS drone example,['drone.js'],{'master'},cylon
fbadbac5c6046d4e6b86e3eaacb097b16d39b8bb,Andrew Stewart,2013-10-31,Small method rename,"['api.js,api.coffee']",{'master'},cylon
d9c0229a6293227ed068e42455b5d5f54a64ab8b,Andrew Stewart,2013-10-31,Add API method for fetching device commands,"['api.js,api.coffee']",{'master'},cylon
a73a7903279a78a42d1ac98d3d8a7bea496a2009,Edgar O Silva,2013-10-31,Updated Basestar to include some proxy event functions and updated sphero messages example.,"['basestar.js,sphero_messages.coffee,basestar.coffee']",{'master'},cylon
b9560b159cd06a68546bef94ef47c73ed0bd43b5,Andrew Stewart,2013-10-31,WIP on runDeviceCommand,['api.coffee'],{'master'},cylon
e9a4f25ccd7a743ae80aeb1c083948be7c1dedfd,Andrew Stewart,2013-11-01,Add method to run a command for a particular device,"['api.js,api.coffee']",{'master'},cylon
2c873e374a85b1ef38011f17b9cfb46d12e93059,Andrew Stewart,2013-11-01,Add commands to handle fetching connections- Adds method for fetching all connections belonging to a Robot- Adds method for fetching a specific connection belonging to a Robot,"['api.js,cylon.js,api.coffee,cylon.coffee']",{'master'},cylon
3cb8d91af692eca902bc371bf1247b4a8e8ffa17,Andrew Stewart,2013-11-01,Switch to express.io and add websocket route,"['api.js,package.json,api.coffee']",{'master'},cylon
a45dd83c51456929a8f06a15d1dcfb2abf937ecf,Andrew Stewart,2013-11-01,Server now correctly identifies the URL it's listening on,"['api.js,api.coffee']",{'master'},cylon
ff3c1c427033f31f8420fc34509575e124dbd0ad,deadprogram,2013-11-01,Refactor Basestar event proxy functions,"['basestar.js,basestar.coffee']",{'master'},cylon
64794db454af431c10954f0124d4875d9c177628,deadprogram,2013-11-01,Add contributors list,['CONTRIBUTORS.md'],{'master'},cylon
53ba6e31319abbd892d837777e890ab0c60993b8,deadprogram,2013-11-01,Add contributors to package,['package.json'],{'master'},cylon
3f5ed82f21e392854144c86339f18dc5cd961e21,deadprogram,2013-11-01,Update version to 0.3.0,['package.json'],{'master'},cylon
616bbbeee31939332bc14d05a99237899fe6e982,Andrew Stewart,2013-11-02,TomDoc Number monkeypatches,['utils.coffee'],{'master'},cylon
1056b91c60aa22c9403c1e195a5cd86bb867b1db,Andrew Stewart,2013-11-03,Comment new methods in Basestar,['basestar.coffee'],{'master'},cylon
9e908f4027daa5549eb411f7ad3e546c4e057025,Andrew Stewart,2013-11-03,Add TomDoc to Cylon,['cylon.coffee'],{'master'},cylon
a0fa9de9484e941320d6553496b32430af2504de,Andrew Stewart,2013-11-03,Add TomDoc to Connection,['connection.coffee'],{'master'},cylon
e880ff7454d42ec39c8184711b1f3178f04422e4,Andrew Stewart,2013-11-03,Add TomDoc for Device,['device.coffee'],{'master'},cylon
9692b4fd906539b1e6cd9bb5997fe859d286c730,Andrew Stewart,2013-11-03,Commenting for Logger classes,['logger.coffee'],{'master'},cylon
472384ee4b62d338e377a96df635a7f6a344ab58,deadprogram,2013-11-03,Add reference to i2c drivers to readme,['blinkm.coffee'],{'master'},cylon
46d03e13098d32af8f497b9685241e9d35acc3cd,deadprogram,2013-11-03,Example retrieve version from BlinkM,['blinkm.coffee'],{'master'},cylon
ac8d888fd6d7c94d19e11e409dbbe37a2464eec5,Andrew Stewart,2013-11-04,Add TomDoc to Port class,['port.coffee'],{'master'},cylon
4615ac7c7165c498c0660ce5954e3154dc7be3ad,Andrew Stewart,2013-11-04,Add TomDoc to Robot,['robot.coffee'],{'master'},cylon
483dcf26b90d15ecf5a8d937cc802b32b509c4de,Andrew Stewart,2013-11-04,Compiled changes from previous commits,"['basestar.js,connection.js,device.js,logger.js,robot.js']",{'master'},cylon
9d48cba3cf6f8a16b65120d9a64b3c24b5a10811,Andrew Stewart,2013-11-04,Namespace Robot class,"['robot.js,robot.coffee,robot.spec.js,robot.spec.coffee']",{'master'},cylon
ae666f67dd57375b50089d3abd210ab1ec1c4e2c,Andrew Stewart,2013-11-04,Namespace Connection class,"['connection.js,connection.coffee,connection.spec.js,connection.spec.coffee']",{'master'},cylon
eda6f9db76c5cb85d2e06843bd905e9d914cf676,Andrew Stewart,2013-11-04,Namespace Device class,"['device.js,device.coffee,device.spec.js,device.spec.coffee']",{'master'},cylon
fb8c8acca80e12d1547b7c1766378bbdeae1246d,Andrew Stewart,2013-11-04,Namespace Port class,"['port.js,port.coffee']",{'master'},cylon
