Commit_ID,Contributor,Date,Message,Files
36af94ff79488a10c79d3448adb664d8a37e1a74,sean d'epagnier,2020-03-06,Merge pull request #55 from sailoog/masterfix import errors and python2/3 compatibility,['']
490356bd506dd8744e450f5ab7857639dee1899e,Sean D'Epagnier,2020-03-13,correct logic error,['networking.py']
593da6f1dab6fe70f4f3e2a4ec5baf77d52cfeac,Sean D'Epagnier,2020-03-14,fix wifi lcd menu bug,['menu.py']
61fb2dd311d7c408b4909cc1caa9de806b17085e,Sean D'Epagnier,2020-03-14,improve calibration debugging,['calibration_fit.py']
a9c409b69a4752b0ed8f57b31d5b3c5c2bb12df1,Sean D'Epagnier,2020-03-14,fix problems with web control,"['networking.py,pypilot_control.js,wifi.html,tinypilot.py,web.py']"
6ee4ab134f0bcdf041ac067cccde8a1e27c9b53e,Sean D'Epagnier,2020-03-14,debugging new format,"['#script.sh#,pypilot_hat.conf,font.py,hat.py,lcd.py,autopilot.py,boatimu.py,client.py,nmea.py,sensors.py,serialprobe.py,server.py,signalk.py,version.py']"
1fcc94bd76ceaf0594222ce9d86a11546b63e515,Sean D'Epagnier,2020-03-16,correct more errors in hat service,"['arduino.py,hat.py,lcd.py']"
b9f36bf98ffa810abfc1e98f3a24b08d8365ff2d,Sean D'Epagnier,2020-05-25,"rename faults for debugging, and improve response of manual control",['servo.py']
0a6cdbeccf4805ecb96b22ed76f515540eafc716,Sean D'Epagnier,2020-03-14,improve debugging out,['signalk.py']
729c4c18c39a611e7c8f5af7bfb19909feb0dae1,Sean D'Epagnier,2020-03-14,fix logical errors,['server.py']
f9280989709e066cb0e4b3427c3937b8fed03b6f,Sean D'Epagnier,2020-08-18,remove debugging lines,['hat.py']
ae84fa76be0381f3917609b43f9c2273e5f87d30,Sean D'Epagnier,2020-03-14,fix many unfortunate bugs,"['pypilot.build,boatimu.py,bufferedsocket.py,client.py,nmea.py,pipeserver.py,server.py,servo.py']"
19aa695e7f17af007fb944a8f9ca293209cee9d7,Sean D'Epagnier,2020-03-14,fix gpsd device bug,['gpsd.py']
6edc62c6ec21c99e5126d0977c4ebca5c5b0b6f2,Sean D'Epagnier,2020-03-14,fix mode redraw bug,['page.py']
29ce0d46c1a9b2ad90dda56cdaa73ee200c2222d,Sean D'Epagnier,2020-03-14,signalk reception bug,"['sensors.py,signalk.py']"
016272634db83ef0bb3c5dbed9353bcdf3d55116,Sean D'Epagnier,2020-03-23,small fix error,"['client.py,server.py,values.py,autopilot_control_ui.py,scope_ui.py,scope_wx.py']"
16eef3e368a11ddf3ec80d258fcf49359b9a85e8,Sean D'Epagnier,2020-09-01,fix indent and debugging,"['boatimu.py,bufferedsocket.py']"
9f36ba2631b7c61204508f70f80a6d4ee7d785f4,Sean D'Epagnier,2020-10-17,error messages for if python2 is used,"['weathersensors.ino,boatimu.py,client.py,failedimports.py,nonblockingpipe.py,setup.py']"
c1d4166424c0417e71ed47c8fee5eb8fb8295e06,Sean D'Epagnier,2020-10-27,fix a few ui bugs,"['serialprobe.py,client_wx.py,scope_wx.py']"
7c32f15776e31526d3b6d0a09109a32771e37fde,Sean D'Epagnier,2020-10-27,fix a few scope bugs,['scope.py']
